ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;3647167.61;2469092;38813.23;382951.97;258778.33;55337.63;41017.96;0;27818.05;146328.7;609981.71
T2_0905;T2;0905;FORNOS DE ALGODRES;36089933.98;2202759;47901.43;320289.73;180881.87;18076.31;25619.56;6319.08;89392.91;320634.2;33198349.62
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;4770601.42;2621971;941643.45;146535.66;86003.71;28289.63;13651.65;0;18590.67;234444.1;826007.21
T2_1208;T2;1208;FRONTEIRA;2680632.23;1702404;199342.12;223197.85;121327.41;43165.46;21721.9;2255.23;34727.85;275809.59;279878.67
T2_3103;T2;3103;FUNCHAL;37890518.32;8491978;68439.57;13137560.32;6912982.17;2747354.05;948699.95;0;2528524.15;10352626.32;5839914.11
T2_0504;T2;0504;FUNDÃO;14458461.46;5833338;795893.72;2673249.95;1657687.53;501680.17;194834.63;16366.56;302681.06;2732154.23;2423825.56
T2_1209;T2;1209;GAVIÃO;3492211.14;2205198;284174.4;404756.85;154616.81;177438.86;19009.44;0;53691.74;326180.8;271901.09
T2_0606;T2;0606;GÓIS;4291336.01;2489770;103808.12;434362.8;243720.79;32385.1;25055.96;0;133200.95;454800.08;808595.01
T2_1412;T2;1412;GOLEGÃ;3402877.3;1584965;255206.79;485030.19;230690.06;40468.69;32629.67;6106.02;175135.75;263091.25;814584.07
T2_1304;T2;1304;GONDOMAR;36857149.64;10040634;11129.23;13582442.88;8160605.95;2184447.16;1153041.45;106378.95;1977969.37;4808595.94;8414347.59
T2_0906;T2;0906;GOUVEIA;5783417.47;3769704;241836.64;918488.21;653009.34;97708.95;95523.34;14317.09;57929.49;359543.05;493845.57
T2_1505;T2;1505;GRÂNDOLA;8388124.18;3533622;275767.78;3119620.2;1313775.16;1225351.25;87703.41;11979.52;480810.86;912689.94;546424.26
T2_0907;T2;0907;GUARDA;14658186.05;7449702;1716012.26;2553595.26;1475841.57;434884.08;347597.87;65833.93;229437.81;1699797.03;1239079.5
T2_0308;T2;0308;GUIMARÃES;38800853.2;13467012;1360788.14;13982894.72;7838912.78;2967800.41;1166228.48;329118.37;1680834.68;3572588.84;6417569.5
T2_4701;T2;4701;HORTA;4874252.47;3021148;326430.52;826084.65;445593.33;136762.13;95736.19;0;147993;609215.95;91373.35
T2_0505;T2;0505;IDANHA-A-NOVA;8038429.59;6461814;35347.7;485856.82;299221.03;107894.99;39096.06;0;39644.74;867550.54;187860.53
T2_0110;T2;0110;ÍLHAVO;16385084.23;3090248;1869823.31;4221455.62;2505374.24;703636.68;357949.62;68884.3;585610.78;5708260.12;1495297.18
T2_0806;T2;0806;LAGOA (ALGARVE);11918145.45;2138464;5673.2;6532675.68;4001301.21;1740795.04;276247.51;0;514331.92;2567035.03;674297.54
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);6110811.07;2570203;1132514.79;856169.74;419251.93;245361.93;71268.03;4693.02;115594.83;820324.57;731598.97
T2_0807;T2;0807;LAGOS;19182358.58;1871701;221331.33;8913799.37;4856657.31;3262824.15;322435.65;0;471882.26;5017538.33;3157988.55
T2_4801;T2;4801;LAJES DAS FLORES;3291531.88;1537785;1031957.71;2125.12;0;0;0;0;2125.12;184123.46;535540.59
T2_4601;T2;4601;LAJES DO PICO;2728324.68;2168340;263511.7;111508.5;60793.66;21327.1;24265.98;0;5121.76;182779.09;2185.39
T2_1805;T2;1805;LAMEGO;10111729.92;4481332;0;1964564.5;1182671.89;282630.47;189011.72;44652.03;265598.39;2078549.06;1587284.36
T2_1009;T2;1009;LEIRIA;28007897.01;9595666;934466.08;12888525.83;7024321.31;2783007.93;1142642.36;194461.41;1744092.82;2205237.51;2384001.59
T2_1106;T2;1106;LISBOA;237772428.9;33178363;106140.44;154972162.9;53261711.38;56858312.94;6924116.97;5987474.35;31940547.23;39803413.76;9712348.78
T2_0808;T2;0808;LOULÉ;49859150.69;4759808;290075.12;28422955.14;14091472.45;11279480.7;853130.93;0;2198871.06;4914678.7;11471633.73
T2_1107;T2;1107;LOURES;52804511.27;11363834;0;29709888.64;14050871.74;7598855.1;1666628.7;2587900.19;3805632.91;2600956.01;9129832.62
T2_1108;T2;1108;LOURINHÃ;10686281.69;2531260;0;2908619.95;1669532.26;725569.6;210204.74;0;303313.35;2787400.19;2459001.55
T2_0607;T2;0607;LOUSÃ;6219508.32;2501244;124153.33;1413006.89;851819.33;179927.18;126926.7;9930.68;244403;964218.94;1216885.16
T2_1305;T2;1305;LOUSADA;14801363.48;5227302;1041417.09;2563006.03;1405481.31;350025.1;305732.09;0;501767.53;2143196.51;3826441.85
T2_1413;T2;1413;MAÇÃO;4802927.65;3493578;107706.51;346789.39;269260.25;28183.24;30715.4;0;18630.5;711109.85;143743.9
T2_0405;T2;0405;MACEDO DE CAVALEIROS;10158691.02;5447721;547340.04;1269265.55;593358.85;179028.88;89188.7;0;407689.12;1134383;1759981.43
T2_3104;T2;3104;MACHICO;5890071.86;3349278;102049.35;1262022.32;652961.3;137430.03;138367.11;0;333263.88;1038918.25;137803.94
T2_4602;T2;4602;MADALENA;3333421.57;2310108;446463.92;281320.07;140471.93;78978.49;38557.91;0;23311.74;295497.82;31.76
T2_1109;T2;1109;MAFRA;26586483.67;3967140;62562.42;11582543.57;5264204.09;3196632.02;671942.58;74114.28;2375650.6;3363343.7;7610893.98
T2_1306;T2;1306;MAIA;30467642.76;6742199;825018.57;16428906.72;9451531.12;2696161.3;1149204.95;509206.3;2622803.05;4525010.74;1946507.73
T2_1806;T2;1806;MANGUALDE;7089425.94;3867786;25675.41;1404648.18;684845.57;160206.8;155413.76;12888.59;391293.46;1238262.98;553053.37
T2_0908;T2;0908;MANTEIGAS;3552043.45;2017459;470904.55;152444.01;103993.4;14047.89;17942.42;0;16460.3;375379.3;535856.59
T2_1307;T2;1307;MARCO DE CANAVESES;10683680.76;6947175;12330.2;1511551.69;317837.6;392644.1;384183.82;37274.45;379611.72;941928.69;1270695.18
T2_1010;T2;1010;MARINHA GRANDE;9692114.59;3313032;13505.62;3538756.71;2072230.5;933677.81;348379.89;0;184468.51;2381102.12;445718.14
T2_1210;T2;1210;MARVÃO;2375465.54;1900292;5661.23;73326.73;13068.1;28533.73;23090.85;662.14;7971.91;242865.17;153320.41
T2_1308;T2;1308;MATOSINHOS;48201994.33;8874439;3155323.89;22581964.8;11943050.29;5195979.03;1532014.31;270742.3;3640178.87;3486076.85;10104189.79
T2_0111;T2;0111;MEALHADA;7218424.76;3017353;203062.05;1202449.83;557488.27;232014.56;162490.56;0;250456.44;1517949.76;1277610.12
T2_0909;T2;0909;MEDA;4118822.33;2853042;0;330476.06;197757.88;40938.75;29352.79;0;62426.64;194087.02;741217.25
T2_1603;T2;1603;MELGAÇO;5973543.71;3248703;211801.86;486721;295947.1;62709.97;57910.09;0;70153.84;905207.46;1121110.39
T2_0209;T2;0209;MÉRTOLA;7984480.77;5797756;964966.22;369144.89;220728.94;72442.07;48410.44;0;27563.44;449085.52;403528.14
T2_1704;T2;1704;MESÃO FRIO;3522638.14;1727154.8;768964.31;344065.42;114039.21;173830.51;23856.69;0;32339.01;282179.22;400274.39
T2_0608;T2;0608;MIRA;5184104.88;2387676;21284.22;1340881.47;701141.26;182169.87;98057.69;0;359512.65;978137.63;456125.56
T2_0609;T2;0609;MIRANDA DO CORVO;5094166.99;2337707.25;613648.74;746517.82;425828.53;77911.18;107338.64;31257.81;104181.66;906267.27;490025.91
T2_0406;T2;0406;MIRANDA DO DOURO;4870808.9;3725166;172916.7;347343.43;183993.58;60779.36;46011.01;0;56559.48;489096.41;136286.36
T2_0407;T2;0407;MIRANDELA;9679538.37;5800534;3920.09;1377989.91;680727.52;304152.51;147637.36;0;245472.52;1338760.3;1158334.07
T2_0408;T2;0408;MOGADOURO;6198334.77;4941614;139657.06;407291.51;197418.99;77177.8;47422.41;0;85272.31;326308.39;383463.81
T2_1807;T2;1807;MOIMENTA DA BEIRA;5117076.6;3146947;13904.06;728310.59;441413.8;157831.08;63301.13;0;65764.58;501553.5;726361.45
T2_1506;T2;1506;MOITA;16378799.3;5829729;754.85;6291604.31;3317390.79;1494234.69;446229.58;51130.42;982618.83;3221871.11;1034840.03
T2_1604;T2;1604;MONÇÃO;9247152.07;4347072;554520.69;1154891.86;598526.1;319375.45;150449.3;0;86541.01;1236647.64;1954019.88
T2_0809;T2;0809;MONCHIQUE;4861793.97;3519882;10747.48;593024.74;316550.29;228640.97;35949.34;0;11884.14;412733.49;325406.26
T2_1705;T2;1705;MONDIM DE BASTO;4298568.46;3083033;339697;354052;172972.64;30295.78;42299.61;0;108483.97;128886.38;392900.08
T2_1211;T2;1211;MONFORTE;2695689.47;2280816;8118.9;122740.58;67736.49;22412.97;17075.34;0;15515.78;190136.23;93877.76
T2_1706;T2;1706;MONTALEGRE;8238336.78;5539590;3307.87;746557.99;547010.55;59772.36;64043.96;0;75731.12;1000181.77;948699.15
T2_0706;T2;0706;MONTEMOR-O-NOVO;9157199.81;5792112;617731.2;1176765.08;651871.81;291460.71;120172.08;22330;90930.48;1177087.47;393504.06
T2_0610;T2;0610;MONTEMOR-O-VELHO;11862055.8;4201710;2116949.58;1662462.3;912902.39;222586.39;175570.59;0;351402.93;953479.26;2927454.66
T2_1507;T2;1507;MONTIJO;16907835.05;3313877.79;100293.8;9059736.22;3032298.81;2722775.84;396478.48;64902.92;2843280.17;1383773;3050154.24
T2_0707;T2;0707;MORA;3641513.97;2521632;200813.32;281253.17;156323.12;65727.07;31256.08;7361.35;20585.55;540732.28;97083.2
T2_1808;T2;1808;MORTÁGUA;6062604.76;2938002;938226.11;629065.47;315433.72;170189.16;65889.87;0;77552.72;490280.26;1067030.92
T2_0210;T2;0210;MOURA;6714364.28;5073998;51223.28;801964.59;493380.41;138312.09;91433.18;23591.32;55247.59;616325.09;170853.32
T2_0708;T2;0708;MOURÃO;2936221.86;1931650.5;0;147342.94;100442.2;20995.12;10564.85;3983.79;11356.98;149850.53;707377.89
T2_1707;T2;1707;MURÇA;4115648.44;2513704;507644.66;306928.11;169958.63;54377.83;26469.89;0;56121.76;225041.97;562329.7
T2_0112;T2;0112;MURTOSA;4801578.21;2036100;112224.48;1053153.66;612149.34;175470.91;84586.62;0;180946.79;733764.2;866335.87
T2_1011;T2;1011;NAZARÉ;7755324.36;1573433.9;674292.08;2359349.07;1434807.15;542573.01;126621.8;0;255347.11;639352.19;2508897.12
T2_1809;T2;1809;NELAS;4759215.35;2640954;14602.85;1177106.25;556190.33;148310.22;103297.24;13932.26;355376.2;556304.91;370247.34
T2_1212;T2;1212;NISA;6348158.95;3731244;182660.59;419010.59;257851.02;79533.09;39629.22;0;41997.26;770474.98;1244768.79
T2_4202;T2;4202;NORDESTE;3654082.37;2431528;861316.98;137353.67;74283.47;30985.66;19347.32;0;12737.22;16950.7;206933.02
T2_1012;T2;1012;ÓBIDOS;9866480.78;1126663;1086072.91;3879834.45;1181440.08;1394505.85;84095.79;0;1219792.73;899324.01;2874586.41
T2_0211;T2;0211;ODEMIRA;15126072.39;7765836;101606.81;2431303.79;1427390.54;448235.23;174661.67;17040.11;363976.24;1729295.95;3098029.84
T2_1116;T2;1116;ODIVELAS;34153988.31;8485429;689798.1;18553207.64;9381149.73;5730686.43;1055261.78;177864.98;2208244.72;1673983.89;4751569.68
T2_1110;T2;1110;OEIRAS;53214848.36;9274617;29986.51;33253866.87;14920797.47;9367193.74;3778335.65;693882.79;4493657.22;9422119.03;1234258.95
T2_0506;T2;0506;OLEIROS;4579781.77;3307352;330326.59;189864.93;142805.04;16929.55;18945.3;0;11185.04;633520.91;118717.34
T2_0810;T2;0810;OLHÃO;14165935.41;3554316;249978.99;4967191.67;2433363.25;1840127.72;419354.91;0;274345.79;2579086.32;2815362.43
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;17208006.73;6986777;359418.56;5147121.43;2917792.54;1135681.24;541221.65;47227.89;505198.11;3049902.72;1664787.02
T2_1810;T2;1810;OLIVEIRA DE FRADES;4421857.18;2496611;19184.39;706318.12;349511.11;162980.75;71496.5;10886.28;111443.48;402506.16;797237.51
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;11473623.01;3664787;410597.55;2338386.81;1204382.95;597060.64;188539.35;31097.94;317305.93;2581774.42;2478077.23
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;7393581.03;3594720;710777.28;2002495.4;947452.16;140986.28;113501.28;0;800555.68;669403.39;416184.96
T2_1421;T2;1421;OURÉM;17805333.93;6263074;1235976.76;4539275.16;2253602.26;1139152.73;348364.61;43513.7;754641.86;1677640.62;4089367.39
T2_0212;T2;0212;OURIQUE;5112932.1;3443888;57979.94;319988.93;198442.98;74496.96;36671.65;0;10377.34;146732.88;1144342.35
T2_0115;T2;0115;OVAR;15891816.33;4585797;1489515.47;5152547.25;3235609.92;981888.8;411569.89;49569.98;473908.66;3006072.19;1657884.42
T2_1309;T2;1309;PAÇOS DE FERREIRA;15986816.39;4667821;3935331.86;3596711.6;1904013.14;798646.02;366503.87;39317.47;488231.1;1231406.15;2555545.78
T2_1508;T2;1508;PALMELA;21927936.8;4298634;431170.01;10342692.33;4059375.03;3648404.87;564995.89;241474.41;1828442.13;3149096.06;3706344.4
T2_0612;T2;0612;PAMPILHOSA DA SERRA;5366741.25;3199775;0;216106.8;160915.59;20388.76;16876.44;0;17926.01;203571.35;1747288.1
T2_1310;T2;1310;PAREDES;22243446.66;8106672;1486951.58;5060405.93;3249445.32;742286.35;477305.2;0;591369.06;1532099.11;6057318.04
T2_1605;T2;1605;PAREDES DE COURA;4659629.77;3511883;120829.69;204336.83;33900.32;39608.13;49704.53;9397.64;71726.21;394493.62;428086.63
T2_1013;T2;1013;PEDRÓGÃO GRANDE;2943065.57;2042879;57912.1;279908.07;196007.95;44953.79;18509.45;0;20436.88;317661.78;244704.62
T2_0613;T2;0613;PENACOVA;5314654.85;3355244;109854.75;686569.63;429173.25;48365.77;96698.33;0;112332.28;898642.32;264344.15
T2_1311;T2;1311;PENAFIEL;18052879.76;8080976;1703439.94;4388239.21;2219082.96;927604.24;459536.87;37037.7;744977.44;1342957.72;2537266.89
T2_1811;T2;1811;PENALVA DO CASTELO;4039244.66;2837112;350910.57;312316.88;130760.15;97368.26;41192.85;0;42995.62;367615.05;171290.16
T2_0507;T2;0507;PENAMACOR;4950064.85;3570960;290679.13;408901.8;175407.31;74312.45;25954.95;0;133227.09;174200.24;505323.68
T2_1812;T2;1812;PENEDONO;2630284.9;2205833;0;103934.22;65818.08;14444.49;17516.59;0;6155.06;221497.04;99020.64
T2_0614;T2;0614;PENELA;3627086.49;2160750;241500.17;261787.86;222661.8;-35.64;29874.32;0;9287.38;347488.68;615559.78
T2_1014;T2;1014;PENICHE;8780191.36;2602818;15080.14;3695434.47;2015664.89;631743.38;221657.73;0;826368.47;1816403.23;650455.52
T2_1708;T2;1708;PESO DA RÉGUA;8111722.01;3406094;1659037.04;1163179.11;551060.1;167035.83;105286.95;20668.36;319127.87;643150.77;1240261.09
T2_0910;T2;0910;PINHEL;6800745.83;4118550;912080.94;632264.3;323956.62;89151.14;59104.13;0;160052.41;318971.81;818878.78
T2_1015;T2;1015;POMBAL;18010243.75;7102561;1105343.83;4698371.69;2538452.42;942593.31;435499.98;137269.94;644556.04;3544612.71;1559354.52
T2_4203;T2;4203;PONTA DELGADA;18063491.72;8054358;590210.78;6718827.51;2775374.7;2488761.34;487905.49;61912.5;904873.48;1317986;1382109.43
T2_3105;T2;3105;PONTA DO SOL;3027646.39;2029569;16447.03;707691.16;371645.65;165576.78;53260.51;0;117208.22;257469.99;16469.21
T2_1606;T2;1606;PONTE DA BARCA;7212669.07;3181042;755697.39;832460.45;446559.79;149368.65;75663.3;11515.66;149353.05;605036.56;1838432.67
T2_1607;T2;1607;PONTE DE LIMA;13976275.57;6619884;142268.97;2708185.16;1399410.25;578122.13;301667.44;0;428985.34;2204351.45;2301585.99
T2_1213;T2;1213;PONTE DE SOR;7851937.47;4540685;779374.13;1126197.14;743908.08;207101.66;108802.25;0;66385.15;695655.17;710026.03
T2_1214;T2;1214;PORTALEGRE;9590799.33;4233765;918947.02;2310197.6;1240589.78;560934.93;194025.06;37455.96;277191.87;1099717.61;1028172.1
T2_0709;T2;0709;PORTEL;4950805.76;3407328;555531.75;257838.51;173109.19;37635.2;34187.3;0;12906.82;287521.71;442585.79
T2_0811;T2;0811;PORTIMÃO;27364759.74;1817688;138668.19;12744640.97;7549813.7;3423515.32;545393.83;0;1225918.12;5609567.86;7054194.72
T2_1312;T2;1312;PORTO;83078094.01;14513226;167724.03;47743916.38;21545949.59;14031887.06;2224277.29;0;9941802.44;14717896.35;5935331.25
T2_1016;T2;1016;PORTO DE MÓS;8666011.98;3774468;351459.82;1635664.36;926213.26;298986.56;186108.17;22681.82;201674.55;1609302.38;1295117.42
T2_3106;T2;3106;PORTO MONIZ;2946717.36;2025682;0;102222.71;51973.51;12871.67;11127;0;26250.53;92795.9;726016.75
T2_3201;T2;3201;PORTO SANTO;2425811.4;1139160;0;1151981.99;761193.51;180208.22;65343.17;0;145237.09;105982.88;28686.53
T2_0309;T2;0309;PÓVOA DE LANHOSO;7412777.89;3963564;381100.05;1423289.73;717980.26;320701.67;161685.47;0;222922.33;687284.78;957539.33
T2_1313;T2;1313;PÓVOA DE VARZIM;22351349.48;4783392;24908.84;8955040.76;4298225.98;2027833.87;462756.72;0;2166224.19;6738765.26;1849242.62
T2_4204;T2;4204;POVOAÇÃO;3478366.82;2280072;0;238921.53;113392.71;72298.81;26111.79;2336.99;24781.23;257062.81;702310.48
T2_4302;T2;4302;PRAIA DA VITÓRIA;11953240.37;3741162;3661141.15;941853.39;368681.38;328116.97;135267.74;0;109787.3;143105.88;3465977.95
T2_0508;T2;0508;PROENÇA-A-NOVA;6583314.66;3451218;851568.93;372808.07;246451.92;50429.17;41358.71;0;34568.27;806950.09;1100769.57
T2_0710;T2;0710;REDONDO;5680818.14;2554532;826650.36;426507;223184.27;95612.78;35358.77;0;72351.18;695900.31;1177228.47
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;6557523.25;2955414;229200.89;1289032.84;501840.78;358141.24;71788.28;10607.98;346654.56;920172.98;1163702.54
T2_1813;T2;1813;RESENDE;6612563.28;3263250;1344448.38;696145.49;376665.08;185445.67;58673.93;7253.11;68107.7;470080.54;838638.87
T2_3107;T2;3107;RIBEIRA BRAVA;3615755.88;2579056;0;595681.72;298849.95;131532.37;75869.57;0;89429.83;434846.97;6171.19
T2_1709;T2;1709;RIBEIRA DE PENA;6777720.52;2788506;287835.5;474158.19;159097.87;30853.67;35013.74;0;249192.91;2198805.41;1028415.42
T2_4205;T2;4205;RIBEIRA GRANDE;14245337.28;5156388;333695.42;1340280.52;456851.4;597463.82;126356.97;24997.25;134611.08;1341475.89;6073497.45
T2_1414;T2;1414;RIO MAIOR;11164876.63;3391626;885437.86;2015065.1;1085783.89;352195.72;160697;26552.01;389836.48;2072688.61;2800059.06
T2_1710;T2;1710;SABROSA;4536477.95;2680868;569935.88;347591.01;212554.42;38963.89;31825.44;0;64247.26;190717.21;747365.85
T2_0911;T2;0911;SABUGAL;9600441.78;5671765;796301.74;662495.05;357927.82;48541.49;58633.99;0;197391.75;785791.64;1684088.35
T2_1415;T2;1415;SALVATERRA DE MAGOS;5288048.28;3048084;62281.44;1387362;609848.16;332497.27;159267.32;33693.9;252055.35;558340.59;231980.25
T2_1814;T2;1814;SANTA COMBA DÃO;4775053.97;2135089;447095.55;887593.17;560527.76;116299.12;81652.19;10589.88;118524.22;579068.07;726208.18
T2_3108;T2;3108;SANTA CRUZ;8111840.78;3480966;3037.87;2936367.07;1551663.47;689430.37;340240.86;0;355032.37;1521227.59;170242.25
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;1841928.01;1533514;0;185592.49;86433.51;41287.79;26598.94;0;31272.25;122300.56;520.96
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1330980.17;1164836;0;116504.82;38047.65;59019.51;16487.9;0;2949.76;49639.35;0
T2_0109;T2;0109;SANTA MARIA DA FEIRA;33812608.75;9852554;1318110.05;11078627.26;6873059.88;2107376.8;1080669.89;122383.23;895137.46;2954158.21;8609159.23
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;3760400.22;2332002;235628.46;291092.49;160743.71;53455.98;42180.39;0;34712.41;482097.1;419580.17
T2_3109;T2;3109;SANTANA;3569029.83;3029376;0;394389.64;237696.09;70931.83;43523.34;0;42238.38;142077.83;3186.36
T2_1416;T2;1416;SANTARÉM;19738674.92;7174301;834548.32;5775348.01;3143267.39;1045532.12;484679.83;201387.61;900481.06;1146861.48;4807616.11
T2_1509;T2;1509;SANTIAGO DO CACÉM;11853787.94;6419503;349518.63;2750116.98;1480414.88;639525.17;239007.86;137779.56;253389.51;1928342.07;406307.26
T2_1314;T2;1314;SANTO TIRSO;17645867.14;7435939;1192478.15;5158812.34;2615422.61;1350361.42;513295.77;42301.89;637430.65;1436589.02;2422048.63
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;5212921.61;2058702;5052.47;1335032.88;674006.67;317607.68;108403.49;0;235015.04;999349.66;814784.6
T2_0116;T2;0116;SÃO JOÃO DA MADEIRA;9159798.81;2355810;1907206.31;2306539.59;1529136.6;415698.13;172447.38;44516.05;144741.43;1468822.13;1121420.78
T2_1815;T2;1815;SÃO JOÃO DA PESQUEIRA;4378768.53;3345588;1263.43;480166.97;285118.67;128466.26;39206.77;0;27375.27;275834.46;275915.67
T2_1816;T2;1816;SÃO PEDRO DO SUL;9767381.58;5070216;1679838.64;771789.51;490870.97;81526.35;117302.51;11998.2;70091.48;1007589.31;1237948.12
T2_4603;T2;4603;SÃO ROQUE DO PICO;4265147.84;1730904;738095.39;145009.93;80683.13;34106.23;22938.2;0;7282.37;219220.57;1431917.95
T2_3110;T2;3110;SÃO VICENTE;2698383.31;2337771;1677.29;224452.81;126785.7;36399.65;31527.34;0;29740.12;64608.25;69873.96
T2_1417;T2;1417;SARDOAL;2894632.62;1950348;1962.86;239273.37;167959.15;31924.68;27280.87;0;12108.67;243407.51;459640.88
T2_1817;T2;1817;SÁTÃO;4548502.76;3100530;172321.67;585443.9;374207.38;63225.17;82925.93;0;65085.42;475791.92;214415.27
T2_0912;T2;0912;SEIA;11067345.14;5546376;578073.77;1996729.26;1019946.67;238257.89;176394.7;0;562130;1123001.68;1823164.43
T2_1510;T2;1510;SEIXAL;43958514.02;9200811.99;783939.28;29323659.9;13542257;3942513.22;1250440.02;0;10588449.66;4562072.08;88030.77
T2_1818;T2;1818;SERNANCELHE;3557330.25;2805162;0;323560.27;208315.52;22537.62;32841.02;0;59866.11;292044.52;136563.46
T2_0213;T2;0213;SERPA;10182051.43;5860996.75;103985.13;792182.07;361288.04;266922.01;89088.76;6996.75;67886.51;1639248.16;1785639.32
T2_0509;T2;0509;SERTÃ;6647479.56;3847306;233153.32;689768.53;381140.11;165720.02;96344.98;6068.92;40494.5;956309.4;920942.31
T2_1511;T2;1511;SESIMBRA;17396077.55;2823114.2;94227.47;8539256.46;4604543.42;2096620.2;451836.31;40283.79;1345972.74;3717288.94;2222190.48
T2_1512;T2;1512;SETÚBAL;29986872.08;6645990;589739.96;14903204.43;7777942.98;3736384.28;1103014.07;95472.84;2190390.26;6610965.64;1236972.05
T2_0117;T2;0117;SEVER DO VOUGA;3966731.2;2740203;1923.89;701997.89;439133.09;140760.77;73129.25;9000.28;39974.5;408055.57;114550.85
T2_0813;T2;0813;SILVES;16704913.2;4389724;719775.89;5845152.4;3297419.79;1447386.66;314884.8;0;785461.15;3359592.26;2390668.65
T2_1513;T2;1513;SINES;10480747.43;2156520;539726.31;3061204.23;1043064.48;927199.53;118829.53;175878.02;796232.67;2576859.94;2146436.95
T2_1111;T2;1111;SINTRA;105587229.3;19331832;69920.36;41729266.26;25470615.87;8891074.77;3447992.87;231454.49;3688128.26;959434.39;43496776.32
T2_1112;T2;1112;SOBRAL DE MONTE AGRAÇO;3664898.57;1746756;75445.34;953101.44;412872.53;120540.8;78841.08;20717.31;320129.72;678625.55;210970.24
T2_0615;T2;0615;SOURE;6911992.39;3927762;320671.94;1052450.03;654417.84;158968.69;135609.37;9736.52;93717.61;933413.86;677694.56
T2_1215;T2;1215;SOUSEL;3712569.49;2159586;29358.79;384005.74;211843.56;100663.62;30379.69;0;41118.87;437482.02;702136.94
T2_0616;T2;0616;TÁBUA;5135515.29;3068442;12407.75;745517.77;368271.49;173971.12;80205.1;0;123070.06;197275.98;1111871.79
T2_1819;T2;1819;TABUAÇO;11488534.74;2740461;72383.16;339366.61;207002.08;79100.7;35890.79;0;17373.04;319226.47;8017097.5
T2_1820;T2;1820;TAROUCA;4381060.9;2624946;68878.58;424152.83;237477.89;53637.09;54241.3;0;78796.55;419607.24;843476.25
T2_0814;T2;0814;TAVIRA;14723598.38;3696141;176720.17;7398641.13;3129410.17;2433503.75;253067.93;2434.26;1580225.02;1399202.67;2052893.41
T2_0310;T2;0310;TERRAS DE BOURO;5575818.61;3097026;873574.08;338950.82;172247.11;66567.43;43699.01;4864.98;51572.29;430552.38;835715.33
T2_1418;T2;1418;TOMAR;13464470.71;5154426;1299489.45;3231779.26;1741598.02;587484.55;308832.65;147740.57;446123.47;1648563.67;2130212.33
T2_1821;T2;1821;TONDELA;11614826.99;5557872;2258276.47;2178037.99;1354787.51;384656.34;194773.68;43737.16;200083.3;145031.51;1475609.02
T2_0409;T2;0409;TORRE DE MONCORVO;6994946.45;4023017;252818.1;433088.82;276594.96;77271.23;46573.59;0;32649.04;568414.75;1717607.78
T2_1419;T2;1419;TORRES NOVAS;13595531.91;4513690;973787.71;3627551.52;1743203.65;640667.25;288641.32;0;955039.3;2676956.44;1803546.24
T2_1113;T2;1113;TORRES VEDRAS;19762524.28;6119237;247462.42;8522991.89;4535474.19;2237391.95;627103.27;77950.28;1045072.2;2751072.04;2121760.93
T2_0913;T2;0913;TRANCOSO;5496933.73;3710970;800855.16;509216.71;312051.78;46049.59;40329.79;0;110785.55;201613.2;274278.66
T2_1318;T2;1318;TROFA;9594824.5;3568776;12522.16;3894984.63;1630621.53;1280438.9;320951.57;51861.03;611111.6;505254.77;1613286.94
T2_0118;T2;0118;VAGOS;6397433.59;3222664;0;2147053.04;1089079.72;632626.27;198483.1;0;226863.95;592398.29;435318.26
T2_0119;T2;0119;VALE DE CAMBRA;8186412.85;3754638;688811.1;1623175.6;985582.22;255398.77;187039.09;16286.26;178869.26;1472507.2;647280.95
T2_1608;T2;1608;VALENÇA;7614656.93;3084560.35;632877.6;1317586.15;620332.72;212841.21;125099.22;0;359313;665431.31;1914201.52
T2_1315;T2;1315;VALONGO;19803039.55;5397816;1471322.02;7157870.63;4392381.99;1146465.71;639928.8;81254.66;897839.47;2591497.07;3184533.83
T2_1712;T2;1712;VALPAÇOS;9399571.28;5294076;1345197.09;809581.57;506135.06;85712.36;96459.79;0;121274.36;983368.34;967348.28
T2_4502;T2;4502;VELAS;3830384.09;2212159;905706.58;214881.19;79612.11;78862.39;40970.21;0;15436.48;145797.58;351839.74
T2_0712;T2;0712;VENDAS NOVAS;4624993.84;2034636;430533.81;745892.37;495866.57;0;95521.98;16044.85;138458.97;1092761.13;321170.53
T2_0713;T2;0713;VIANA DO ALENTEJO;3012427.45;2346354;34648.36;291792.96;156847.56;86101.72;29479.49;2767.38;16596.81;216746.62;122885.51
