ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T2_1204;T2;1204;CAMPO MAIOR;3982768.32;2107476;336178.79;673854.27;240185.94;128154.15;76956.04;4366.98;224191.16;470082.75;395176.51
T2_0602;T2;0602;CANTANHEDE;8726662.63;4395732;0;3052719.26;2171178.76;310026.52;336207.37;35659.6;199647.01;773316.22;504895.15
T2_0403;T2;0403;CARRAZEDA DE ANSIÃES;4865038.69;2883144;931051.47;300292.95;200515.06;35214.8;39636.4;0;24926.69;273175.12;477375.15
T2_1802;T2;1802;CARREGAL DO SAL;3509301.9;1912962;478130.72;677669.1;357392.78;54590.45;84787.52;0;180898.35;170498.95;270041.13
T2_1406;T2;1406;CARTAXO;7831014.8;2282015;1689791.84;2005941.91;1085999.92;534879.1;231259.27;22343.66;131459.96;968444.98;884821.07
T2_1105;T2;1105;CASCAIS;83713968.13;9186756;868504.86;43416863.69;23329850.13;10198652.6;2591489.59;0;7296871.37;5855194.51;24386649.07
T2_1007;T2;1007;CASTANHEIRA DE PÊRA;6647214.41;1454118;281963.59;242570.48;132679.92;8172.09;17680.53;281.09;83756.85;203968.17;4464594.17
T2_0502;T2;0502;CASTELO BRANCO;26312617.66;7724874;7581806.09;5179497.96;3417068.52;965147.68;489697.7;0;307584.06;2770900.19;3055539.42
T2_0106;T2;0106;CASTELO DE PAIVA;4806951.95;2701518;4655;1023883.18;256618.49;498398.94;132061.47;0;136804.28;580494.2;496401.57
T2_1205;T2;1205;CASTELO DE VIDE;2918312.02;1891788;311956.25;244533.6;177634.66;12872.2;23946.69;2120.12;27959.93;353877.82;116156.35
T2_1803;T2;1803;CASTRO DAIRE;7935511.41;3798192;1677057.02;771385.96;466667.37;92797.76;121702.24;0;90218.59;685241.06;1003635.37
T2_0804;T2;0804;CASTRO MARIM;4561194.43;1705902;72788.17;1662783.65;1201074.13;261251.33;70715.57;0;129742.62;981342.11;138378.5
T2_0206;T2;0206;CASTRO VERDE;5329096.6;2717466;1212538.82;401003.21;205592.27;93746.73;64410.72;22951.89;14301.6;558165.32;439923.25
T2_0903;T2;0903;CELORICO DA BEIRA;4970206.73;2643589;684134.86;706387.42;376350.95;37283.72;50466.03;0;242286.72;295143.09;640952.36
T2_0305;T2;0305;CELORICO DE BASTO;8966106.72;3615654;2379585.16;1229901.32;766944;171974.44;134587;0;156395.88;1101718.3;639247.94
T2_1407;T2;1407;CHAMUSCA;5679379.62;3368970;231113.69;655971.47;328934.27;227824.96;65955.33;18930.58;14326.33;338341.84;1084982.62
T2_1703;T2;1703;CHAVES;16200690.44;6460338;1914633.19;3099712.7;1751339.98;639619.1;372351.39;0;336402.23;2934237.94;1791768.61
T2_1804;T2;1804;CINFÃES;7508225.35;3789252;700160.06;631400.46;351768.61;52485.29;128244.07;0;98902.49;164077.74;2223335.09
T2_0603;T2;0603;COIMBRA;48082010.95;8488956;1606711.69;20816975.28;12878769.07;3766506.33;1459198.88;233055.1;2479445.9;3989274.27;13180093.71
T2_0604;T2;0604;CONDEIXA-A-NOVA;5861804.31;1915204;483115.39;1581853.64;875867.41;182696.82;152668.93;0;370620.48;1493597.88;388033.4
T2_1408;T2;1408;CONSTÂNCIA;3615775.09;1551307;1032194.79;253251.07;176246.37;22915.81;35429.51;1695.81;16963.57;424925.73;354096.5
T2_1409;T2;1409;CORUCHE;9595605.59;4982178;1359519.16;1324545.4;880197.58;157109.43;154266.86;7425.86;125545.67;1060764.73;868598.3
T2_4901;T2;4901;CORVO;1543030.55;724422;592185.89;10348.89;7597.88;0;2504.19;0;246.82;7646.58;208427.19
T2_0503;T2;0503;COVILHÃ;17787639.5;6022754;1670428.15;7622263.88;2864876.18;538378.13;426237.97;48969.66;3743801.94;1513608.06;958585.41
T2_1206;T2;1206;CRATO;3593267.28;2425613;447016.67;211188.6;109927.88;59718.79;22607.76;917.81;18016.36;244130.4;265318.61
T2_0207;T2;0207;CUBA;2781438.45;1525224;293992.07;480560.17;151108.2;252334.09;24966.76;799.42;51351.7;346183.04;135479.17
T2_1207;T2;1207;ELVAS;11040171.66;3862764;2060867.71;2356305;1104759.57;967647.3;180775.28;22768.95;80353.9;1546306.44;1213928.51
T2_1410;T2;1410;ENTRONCAMENTO;7731875.26;1591714;1743560.56;2271634.72;1454343.79;344048.95;194270.44;18077.96;260893.58;1440185.93;684780.05
T2_0107;T2;0107;ESPINHO;12799153.14;2879803;135412.05;4111563.36;1893733.72;221965.92;266953.92;39700.32;1689209.48;2177889.85;3494484.88
T2_0306;T2;0306;ESPOSENDE;9741472.41;3102708;102212.53;4179725.12;2080647.27;1309146.57;365005.98;0;424925.3;1204843.32;1151983.44
T2_0108;T2;0108;ESTARREJA;9416506.01;3356394;2483154.81;1965851.14;1176223.83;151244.19;246999.08;24380.51;367003.53;711247.3;899858.76
T2_0704;T2;0704;ESTREMOZ;7624488.19;3367422;2145735.98;985227.1;539884.39;188844.42;109502.83;0;146995.46;945109.06;180994.05
T2_0705;T2;0705;ÉVORA;21567885.32;6605298;646960.31;6230993.78;2779949.16;1147054.57;542959.96;210953.79;1550076.3;3647595.03;4437038.2
T2_0307;T2;0307;FAFE;14522421.43;5981238;766826.79;3400291.3;2133938.76;434854.55;427866.87;20594.48;383036.64;1874897.21;2499168.13
T2_0805;T2;0805;FARO;15853518.25;3180822;452663.8;8887185;5609554.34;1247783.12;919751.23;345820.37;764275.94;1392734.04;1940113.41
T2_1303;T2;1303;FELGUEIRAS;18446389.42;5263824;4058225.91;3725378.41;2311064.85;579030.41;491929.99;19177.89;324175.27;3176621.73;2222339.37
T2_0208;T2;0208;FERREIRA DO ALENTEJO;4859998.9;3088200;280093.36;526444;244007.59;76109.31;57538.02;34628.11;114160.97;422312.96;542948.58
T2_1411;T2;1411;FERREIRA DO ZÊZERE;4306678;2286130;504.24;800757.82;494688.67;99990.78;75715.37;0;130363;936914.95;282370.99
T2_0605;T2;0605;FIGUEIRA DA FOZ;16437779.21;4662138;1159965.93;6817483.91;4695021.54;610268.95;634826.51;300838.45;576528.46;2095823.36;1702368.01
T2_0904;T2;0904;FIGUEIRA DE CASTELO RODRIGO;4696354.45;3199344;503262.06;313559.53;138654.66;118239.28;33165.39;0;23500.2;568801.48;111387.38
T2_1008;T2;1008;FIGUEIRÓ DOS VINHOS;3444416.04;2144310;251418.35;465640.29;273014.19;58242.36;48152.13;0;86231.61;428036.76;155010.64
T2_0905;T2;0905;FORNOS DE ALGODRES;2709683.07;1970016;40977.93;337343.63;219497.22;27596.23;39974.37;846.74;49429.07;294428.51;66917
T2_0404;T2;0404;FREIXO DE ESPADA À CINTA;4810083.01;2285707;1316108.41;133466.51;85079.2;11830.76;17792.06;0;18764.49;259822.72;814978.37
T2_1208;T2;1208;FRONTEIRA;2326237.38;1632978;87848.31;206131.79;138641.23;31825.03;25480.88;3741.41;6443.24;307848.17;91431.11
T2_3103;T2;3103;FUNCHAL;40253348.71;7416306;14711.4;14615187.66;7947163.32;2589476.35;1116512.53;0;2962035.46;11094219.83;7112923.82
T2_0504;T2;0504;FUNDÃO;14525030.37;5158734;1206508.28;2918189.84;1674456.7;668903.78;236845.08;1728.14;336256.14;2346123.6;2895474.65
T2_1209;T2;1209;GAVIÃO;3189153.88;1908066;349175.8;260985.02;163545;33046.43;18258.98;0;46134.61;420909.89;250017.17
T2_0606;T2;0606;GÓIS;3549347.03;2048779;344095.99;422886.44;253771.81;26019.23;26942.67;0;116152.73;308971.64;424613.96
T2_1412;T2;1412;GOLEGÃ;3606903.04;1474002;484269.22;527285.89;253907.88;95281.13;41118.47;4373.95;132604.46;330114.92;791231.01
T2_1304;T2;1304;GONDOMAR;36183946.97;8719218;835669.94;13001938.55;8845263.2;1612126.68;1347583.24;175493.15;1021472.28;5463793.75;8163326.73
T2_0906;T2;0906;GOUVEIA;5940480.78;3273354;628301.5;909911.63;697553.5;35117.38;114417.86;7590.06;55232.83;890535.87;238377.78
T2_1505;T2;1505;GRÂNDOLA;8893545.34;3232075;538796.92;3371268.04;1612029.88;1163584.7;126821.24;11707.55;457124.67;970988.57;780416.81
T2_0907;T2;0907;GUARDA;16432725.6;6468900;669143.76;3898901.03;2680134.62;599395;417542.77;16369.21;185459.43;3745829.5;1649951.31
T2_0308;T2;0308;GUIMARÃES;45960162.35;11694510;10327955.58;14106418.18;8741665.81;1772619.25;1392497.27;174360.18;2025275.67;3884571.42;5946707.17
T2_4701;T2;4701;HORTA;4867543.47;2877794;403483.3;913671.33;555207.09;110949.92;139537.8;5935.71;102040.81;663113.21;9481.63
T2_0505;T2;0505;IDANHA-A-NOVA;7932210.64;5610906;247725.35;891728.92;325920.77;449028.92;53876.32;0;62902.91;830815.86;351034.51
T2_0110;T2;0110;ÍLHAVO;12386498.79;2727706;2339885.25;3980279.95;2720458.61;451559.33;417098.64;27960.99;363202.38;1889101.83;1449525.76
T2_0806;T2;0806;LAGOA (ALGARVE);12794933.04;1816958;187882.81;7855002.08;4064555.41;3158337.56;306360.26;0;325748.85;2626221.2;308868.95
T2_4201;T2;4201;LAGOA (SÃO MIGUEL);5758404.14;2251506;32866.11;994000.67;414175.27;407663.81;85427.01;17796.59;68937.99;839089.22;1640942.14
T2_0807;T2;0807;LAGOS;19365117.41;1764598;66595;11526388.24;5952780.8;3257731.69;365213.61;19805.63;1930856.51;4487712.42;1519823.75
T2_4801;T2;4801;LAJES DAS FLORES;1671376.92;1280626;221295.6;20484.26;5822.92;4608.85;8306.6;0;1745.89;83758.02;65213.04
T2_4601;T2;4601;LAJES DO PICO;2768107.22;1882830;168684.59;138290.89;87303.03;10688.98;32889.67;0;7409.21;228360.3;349941.44
T2_1805;T2;1805;LAMEGO;10385535.81;3891396;875817.57;2095312.55;1385801.99;269101.57;214753.25;4210;221445.74;2262479.13;1260530.56
T2_1009;T2;1009;LEIRIA;29856450.42;7952274;2369530.47;12610820.56;7990320.46;1725472.89;1461169.48;187602.09;1246255.64;2435932.35;4487893.04
T2_1106;T2;1106;LISBOA;231802322.2;28880596;234653.14;149002931.2;54131665.49;36107791.23;7963905.76;21760226.62;29039342.13;36570101.88;17114039.91
T2_0808;T2;0808;LOULÉ;44953203.05;4603986;2191357.87;25218077.33;15878492.9;6248935.41;1011913.06;40342.24;2038393.72;4890325.68;8049456.17
T2_1107;T2;1107;LOURES;52578419.29;9632113;496869.97;23248295.2;14309955.8;3535448.45;2061528.47;1249389.78;2091972.7;2862791.38;16338349.74
T2_1108;T2;1108;LOURINHÃ;10274070.99;2326182;455258.25;2735252.21;1812233.73;495845.85;247831.54;0;179341.09;2374784.9;2382593.63
T2_0607;T2;0607;LOUSÃ;6722443.36;2171952;972828.15;1544325.64;943028.97;192519.57;151050.51;1258.82;256467.77;1116359.92;916977.65
T2_1305;T2;1305;LOUSADA;14445770.51;4539252;2421087.19;3017068.11;1559044.29;505576.13;368286.45;0;584161.24;1969954.14;2498409.07
T2_1413;T2;1413;MAÇÃO;4839161.58;3004393.7;239270.99;513926.31;304654.58;151503.66;39186.26;0;18581.81;796007.6;285562.98
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9646595.21;4688498;994883.23;1388956.21;706628.59;152464.72;105595.39;0;424267.51;1102005.06;1472252.71
T2_3104;T2;3104;MACHICO;4983135.47;2908374;295291.53;1404222.05;772036.95;368891.49;164626.85;0;98666.76;354801.94;20445.95
T2_4602;T2;4602;MADALENA;2743036.87;2005932;128036.72;271764.16;26171.48;176333.41;45850.5;0;23408.77;266507.13;70796.86
T2_1109;T2;1109;MAFRA;24804591.78;3445080;295065.98;11691466.45;5886004.37;2458600.61;832375.61;77428.75;2437057.11;5212096.38;4160882.97
T2_1306;T2;1306;MAIA;28708637.95;5854998;237420.97;16907849.51;11109991.43;2282115.99;1373717.3;318518.72;1823506.07;3197691.15;2510678.32
T2_1806;T2;1806;MANGUALDE;7624053.72;3354360;491681.05;1537832.84;766263.46;126329.21;181848.69;23175.21;440216.27;1615000.09;625179.74
T2_0908;T2;0908;MANTEIGAS;2728292.93;1752938;381337.83;144736.32;100733.13;7194.4;21101.98;0;15706.81;330850.5;118430.28
T2_1307;T2;1307;MARCO DE CANAVESES;11041179.21;6296436;974331.5;1038337.5;183512.47;229205.09;294389.95;34393.48;296836.51;1347353.37;1384720.84
T2_1010;T2;1010;MARINHA GRANDE;9992234.47;2761482;1485269.19;3481692.29;2283415.72;560160.4;416150.93;51105.75;170859.49;1862087.93;401703.06
T2_1210;T2;1210;MARVÃO;2901570.63;1667616;599152.52;200000.53;135046.05;26010.07;25591.96;733.59;12618.86;278813.27;155988.31
T2_1308;T2;1308;MATOSINHOS;53075280.63;7926858;5778037.84;23335864.91;13198879.28;4080748.57;1789724.96;1427441.69;2839070.41;4537447.88;11497072
T2_0111;T2;0111;MEALHADA;8133950.39;2564820;264524.36;1583934.17;691001.37;213597.07;186323.56;23247.86;469764.31;2599450.88;1121220.98
T2_0909;T2;0909;MEDA;5670289.39;2477358;1469491.8;486687.33;223075.3;33058.88;36459.01;0;194094.14;776562.76;460189.5
T2_1603;T2;1603;MELGAÇO;6760822.85;2988556;1017274.2;553477.06;372573.31;29066.65;74495.45;0;77341.65;981079.97;1220435.62
T2_0209;T2;0209;MÉRTOLA;6948482.22;5034414;722852.54;408710.84;235991.58;51218.23;45382.4;0;76118.63;598174.1;184330.74
T2_1704;T2;1704;MESÃO FRIO;3513168.38;1497636;1016108;202663.43;111993.56;19041.81;28073.08;0;43554.98;427072.8;369688.15
T2_0608;T2;0608;MIRA;5346368.39;2073312;800057.69;1268268.8;715888.52;82991.63;121783.59;0;347605.06;665825.32;538904.58
T2_0609;T2;0609;MIRANDA DO CORVO;5063739.91;2030608;905224.51;879194.05;400327.45;223912.92;91847.86;3466.16;159639.66;873225.31;375488.04
T2_0406;T2;0406;MIRANDA DO DOURO;6035923.74;3193890;744829.58;434317.19;263083.48;57448.21;58857.31;0;54928.19;890264.32;772622.65
T2_0407;T2;0407;MIRANDELA;3562083.82;1596216;920919.42;275919.95;14160.79;124409.18;24808.46;0;112541.52;424825;344203.45
T2_0408;T2;0408;MOGADOURO;7917697.39;4290882;1462357.3;442024.2;216614.78;58842.8;56763.43;0;109803.19;596034.1;1126399.79
T2_1807;T2;1807;MOIMENTA DA BEIRA;5420690.86;2758488;474116.37;650263.04;443389.18;58580.52;82829.74;0;65463.6;650516.12;887307.33
T2_1506;T2;1506;MOITA;15921504.04;5098866;981949.18;5194336.1;3415546.73;651271.73;509358.1;14203.36;603956.18;3885398.37;760954.39
T2_1604;T2;1604;MONÇÃO;8777683.04;3774696;1369216.55;1193354.5;740003.15;148113.75;187409.46;0;117828.14;962694.56;1477721.43
T2_0809;T2;0809;MONCHIQUE;4706078.6;3086448;62054.7;602491.94;258199.92;243575.15;41313.78;0;59403.09;396322.34;558761.62
T2_1705;T2;1705;MONDIM DE BASTO;4693851.69;2405697.76;904664.14;355816.65;229084.73;34451.85;49991.16;0;42288.91;221987.38;805685.76
T2_1211;T2;1211;MONFORTE;2925887.61;1980474;92390.06;150988.51;69760.24;39363.11;19254.26;0;22610.9;119694.06;582340.98
T2_1706;T2;1706;MONTALEGRE;9232666.64;4855032;698100.65;834971.83;578927.09;93435.85;81762.29;1320.63;79525.97;1752708.16;1091854
T2_0706;T2;0706;MONTEMOR-O-NOVO;8252905.26;5029434;473469.81;1274722.64;726663.51;332942.6;139477.15;5740.01;69899.37;1233660.19;241618.62
T2_0610;T2;0610;MONTEMOR-O-VELHO;10487346.85;3328614;3171084.87;2042520.72;1054463.06;175490.44;216042.41;841.31;595683.5;872081.67;1073045.59
T2_1507;T2;1507;MONTIJO;14141798.58;2877744;30491.36;6795378.95;3221099.12;1930702.44;471793.15;60358.03;1111426.21;1284148.87;3154035.4
T2_0707;T2;0707;MORA;3237327.52;2189586;383008.02;345250.91;179744.38;65379.07;68947.36;1978.43;29201.67;223150.18;96332.41
T2_1808;T2;1808;MORTÁGUA;4492963.27;2544438;9335.24;719579.75;479544.59;62358.54;79565.95;2581.89;95528.78;846234.47;373375.81
T2_0210;T2;0210;MOURA;12843871.27;4548150;1196213.69;732319.49;455873.09;140619.55;103855.34;2849.75;29121.76;614283.03;5752905.06
T2_0708;T2;0708;MOURÃO;2396788.04;1677582;4971.23;176928.94;116871.57;33438.06;17040.65;4637.96;4940.7;250875.22;286430.65
T2_1707;T2;1707;MURÇA;3577686.53;2182730.58;430727.46;306246.47;189096.15;27457.95;37658.82;0;52033.55;320947.9;337034.12
T2_0112;T2;0112;MURTOSA;4477125.76;1767876;1186920.23;863609.16;661974.73;52769.98;104491.55;0;44372.9;472315.76;186404.61
T2_1011;T2;1011;NAZARÉ;6601726.05;1673066;69781.36;2434445.52;1605784.43;418483.61;149320.3;0;260857.18;1291993.73;1132439.44
T2_1809;T2;1809;NELAS;5999810.61;2360796;1360685;1453782.89;615201.67;247388.05;118950.92;14702.28;457539.97;610040.06;214506.66
T2_1212;T2;1212;NISA;5191402.49;3168156;278173.84;709480.71;264238.55;369056.67;36626.32;6027.65;33531.52;670195.02;365396.92
T2_4202;T2;4202;NORDESTE;2913907.78;2079148;648491.44;145379.74;80491.69;11804.47;21828.83;503.68;30751.07;6060.86;34827.74
T2_1012;T2;1012;ÓBIDOS;7881429.13;915920;118634.74;4360591.01;1331603.93;997706.93;108013.52;0;1923266.63;1437023.54;1049259.84
T2_0211;T2;0211;ODEMIRA;13385894.38;6842508;1112057.06;2881683.43;1536412.26;874326.32;214871.64;6920.84;249152.37;1848609.61;701036.28
T2_1116;T2;1116;ODIVELAS;31340104.45;7330788;224015.74;15473694.76;9953918.45;2073520.21;1243751.58;90864.09;2111640.43;4177273.64;4134332.31
T2_1110;T2;1110;OEIRAS;46807912.55;8387244;634536.66;28325921.32;16492244.81;3980079.97;4558680.13;1747862.61;1547053.8;6642463.67;2817746.9
T2_0506;T2;0506;OLEIROS;4163599.89;2977050;204515.5;221378.8;153672.9;26541.1;24078.46;0;17086.34;633467.77;127187.82
T2_0810;T2;0810;OLHÃO;11392123.07;3274386;588498.64;4498346.39;2874738.59;943307.9;490642.51;0;189657.39;798494.24;2232397.8
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;16712455.09;6066552;303433.87;5223893.05;3263459.11;655469.47;633513.72;141524.58;529926.17;3092099.97;2026476.2
T2_1810;T2;1810;OLIVEIRA DE FRADES;5767569.86;2167956;1103147.25;950698.87;389753.97;219682.43;81781.5;22788.59;236692.38;425127.71;1120640.03
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;8983257.48;3182274;1646161.73;2089686.86;1438172.26;286198.38;222697.89;12316.6;130301.73;1182739.3;882395.59
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;7136785.46;3362454;788644.47;1838249.73;1040622.35;147770.41;139930.7;0;509926.27;673959.06;473478.2
T2_1421;T2;1421;OURÉM;17140019.72;5459370;1956622.51;4797711.85;2655235.98;544254.92;445918.95;77859.92;1074442.08;1132176.37;3794138.99
T2_0212;T2;0212;OURIQUE;4680385.45;2990382;259135.58;382313.57;218426.53;112516.44;41976.9;0;9393.7;319537.32;729016.98
T2_0115;T2;0115;OVAR;15740704.52;4034880;3547017.42;5250788.66;3658079.64;607709.99;482702.15;17686.62;484610.26;2155600.15;752418.29
T2_1309;T2;1309;PAÇOS DE FERREIRA;12081973.45;3990831;18340.6;3591944.28;2200329.78;650572.97;440095.93;32475.38;268470.22;1146453.83;3334403.74
T2_1508;T2;1508;PALMELA;18578957.64;3755646;415620.83;8954445.73;4988616.48;1830759.27;680923.76;18435.5;1435710.72;3631270.03;1821975.05
T2_0612;T2;0612;PAMPILHOSA DA SERRA;4693701.82;2778444;270117.47;259588.68;170939.44;43275.75;24462.12;0;20911.37;218763.42;1166788.25
T2_1310;T2;1310;PAREDES;23094832.65;7039674;1354495.32;5544065.45;3447405.13;877580.18;666173.54;45448.37;507458.23;2314761.75;6841836.13
T2_1605;T2;1605;PAREDES DE COURA;6679075.02;3081542;1621579.3;431561.8;265252.89;20542.04;75759.76;949.49;69057.62;533933.1;1010458.82
T2_1013;T2;1013;PEDRÓGÃO GRANDE;2660023.4;1802300;122647.48;278669.05;188144.33;34792.01;22865.12;551.67;32315.92;347080.82;109326.05
T2_0613;T2;0613;PENACOVA;5188871.04;2908854;225548.46;699585.35;455616.75;40631.11;116146.61;0;87190.88;924553.03;430330.2
T2_1311;T2;1311;PENAFIEL;18493349.14;7082088;2405185.74;4354627.82;2499420.55;614627.76;560148.08;109461.9;570969.53;1654285.44;2997162.14
T2_1811;T2;1811;PENALVA DO CASTELO;4158397.76;2460384;293437.72;297555.25;152126.41;31432.49;61481.04;0;52515.31;394603.37;712417.42
T2_0507;T2;0507;PENAMACOR;4914102.65;3100728;358278.98;577289.93;187979.88;216885.47;31376.56;0;141048.02;248251.03;629554.71
T2_1812;T2;1812;PENEDONO;2811241.79;1911942;398293.93;108320.74;69719.63;11490.15;17944.38;0;9166.58;203311.07;189374.05
T2_0614;T2;0614;PENELA;3814871.59;1876236;528096;611739.87;248773.39;291310.02;46125.07;0;25531.39;360912.18;437887.54
T2_1014;T2;1014;PENICHE;8416062.35;2320044;1034734.25;2941533.81;2199576.63;346461.7;255661.28;0;139834.2;1412214.66;707535.63
T2_1708;T2;1708;PESO DA RÉGUA;6965286.33;2958090;1028464.78;1205644.82;574960.34;226342.93;119167.09;13338.41;271836.05;886715.25;886371.48
T2_0910;T2;0910;PINHEL;6160718.95;3576222;560979.49;728921.16;347590.3;70026.5;75063.29;0;236241.07;503151.67;791444.63
T2_1015;T2;1015;POMBAL;18609741.9;6352278;2659356.18;4412324.64;2754924.71;647660.29;587959.85;49610.1;372169.69;3849243.96;1336539.12
T2_4203;T2;4203;PONTA DELGADA;15784861.41;6994242;945979.74;5495047.65;3022283.77;1116128.78;595405.63;177261.94;583967.53;1368227.87;981364.15
T2_3105;T2;3105;PONTA DO SOL;2693917.24;1778670;38648.23;558704;262053.78;56420.51;67853.92;0;172375.79;300441.69;17453.32
T2_1606;T2;1606;PONTE DA BARCA;7586549.31;2811286.34;1419032.73;852264.25;540474.67;91431.11;91988.48;1968.74;126401.25;893319.7;1610646.29
T2_1607;T2;1607;PONTE DE LIMA;14282651.87;5673474;1753080.23;2652981.49;1543132.53;297114.27;305439.54;0;507295.15;2195057.14;2008059.01
T2_1213;T2;1213;PONTE DE SOR;9673549.76;3943422;2423929.28;1123341.54;814881.85;109628.43;125096.01;0;73735.25;1193041.41;989815.53
T2_1214;T2;1214;PORTALEGRE;8347010.61;3648299.3;196799.07;2473717.83;1349052.11;600160.94;220051.28;7520.42;296933.08;1309242.68;718951.73
T2_0709;T2;0709;PORTEL;4422010.46;2958654;256423.46;300154.34;177333.1;67722.47;37989.23;0;17109.54;467497.33;439281.33
T2_0811;T2;0811;PORTIMÃO;18503482.83;2457816;38975.52;12127204.86;8848755.92;1895489.22;632722.94;0;750236.78;868225.64;3011260.81
T2_1312;T2;1312;PORTO;79428526.6;12603336;2298797.72;45659048.29;22239498.37;10472567.5;2599500.07;1605626.71;8741855.64;11183585.99;7683758.6
T2_1016;T2;1016;PORTO DE MÓS;7937686.19;3277536;631878.98;1705128.58;1021042.35;277724.86;222573.43;13404.74;170383.2;1514618.06;808524.57
T2_3106;T2;3106;PORTO MONIZ;2017485.96;1758733;38406.73;103354.95;60155.55;7982.37;15060.7;0;20156.33;110991.01;6000.27
T2_3201;T2;3201;PORTO SANTO;2363644.06;989184;0;1296319.63;654339.09;532677.71;75742.15;0;33560.68;62544.42;15596.01
T2_0309;T2;0309;PÓVOA DE LANHOSO;8255867.19;3441750;1195561.99;1531084.96;813919.65;226255.08;201251.34;0;289658.89;1138139.99;949330.25
T2_1313;T2;1313;PÓVOA DE VARZIM;21604599.07;4153884;90918.43;7563027.07;4369209.12;1303836.96;557762.66;0;1332218.33;6680295.45;3116474.12
T2_4204;T2;4204;POVOAÇÃO;2599081.66;1845339;170889.57;277582.43;143984.26;69563.24;30248.1;1699.92;32086.91;281873.38;23397.28
T2_4302;T2;4302;PRAIA DA VITÓRIA;4658274.91;3277260;156201.72;828981.05;433183.39;121957.2;167487.74;0;106352.72;83182.77;312649.37
T2_0508;T2;0508;PROENÇA-A-NOVA;4633848.97;2998278;178794.32;379266.6;270789.5;28229;48608.78;0;31639.32;945817.07;131692.98
T2_0710;T2;0710;REDONDO;4081809.04;2242308;389192.8;518234.41;257433.66;133103.49;39279.5;0;88417.76;580253.56;351820.27
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;6647474.13;2566284;454627.01;1280251.28;558105.46;476419.04;82588.31;13127.29;150011.18;1164507.33;1181804.51
T2_1813;T2;1813;RESENDE;5403497.12;2811426;651651.89;697201.81;412729.13;71659.04;72017.43;1330.97;139465.24;598990.02;644227.4
T2_3107;T2;3107;RIBEIRA BRAVA;3043211.76;2239566;0;570540.53;305070.34;116459.47;94183.12;0;54827.6;179878.18;53227.05
T2_1709;T2;1709;RIBEIRA DE PENA;5262219.83;2421330;926641.27;438657.82;188131.11;19007.55;41308.55;0;190210.61;1239682.51;235908.23
T2_4205;T2;4205;RIBEIRA GRANDE;8785819.76;4477614;1014102.06;954920.32;554943.26;169530.99;128149.07;18776.59;83520.41;1548662.15;790521.23
T2_1414;T2;1414;RIO MAIOR;8649898.73;2945106;715682.96;1943595.48;1170833.23;325018.75;195677.93;10281.94;241783.63;1858898.2;1186616.09
T2_1710;T2;1710;SABROSA;4090252.79;2351808;323565.56;446420.34;288657.72;47588.01;46490.65;0;63683.96;416433.74;552025.15
T2_0911;T2;0911;SABUGAL;7919441.63;4973310;678829.21;648867.12;382156.65;35188.89;78733.93;0;152787.65;748363.03;870072.27
T2_1415;T2;1415;SALVATERRA DE MAGOS;5542419.5;2646798;793981.51;1187659.12;735621.67;135422.89;193713.36;30067.72;92833.48;452748.22;461232.65
T2_1814;T2;1814;SANTA COMBA DÃO;4136951.98;1850484;117250.93;885603.3;583974.62;73175.4;100588.97;5206.75;122657.56;531108.53;752505.22
T2_3108;T2;3108;SANTA CRUZ;8399796.17;3022770;141128.92;3324149.72;1985184.95;464613.8;408306.15;0;466044.82;1847130.63;64616.9
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;2489979.24;1331430;493270.42;175645.61;97966.96;22434.17;31645.11;0;23599.37;144055.93;345577.28
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1400434.49;1116980;183008.69;87337.91;45138.85;13073.69;18857.3;0;10268.07;6135.11;6972.78
T2_0109;T2;0109;SANTA MARIA DA FEIRA;28745922.77;8618442;2246215.79;11320355.58;7313852.98;1518748.62;1315074.86;120808.59;1051870.53;2869772.38;3691137.02
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;3390160.27;2024934;67263.46;295846.64;182646.1;32713.55;50373.24;0;30113.75;532455.22;469660.95
T2_3109;T2;3109;SANTANA;3270260.28;2630472;122534.93;435873.9;306443.43;37656.68;57019.72;0;34754.07;41642.25;39737.2
T2_1416;T2;1416;SANTARÉM;19443739.3;6230028;868928.06;6544696.04;3765576.85;1383668.4;567394.33;148534;679522.46;856654.5;4943432.7
T2_1509;T2;1509;SANTIAGO DO CACÉM;13003687.18;5574288;688414.39;3029933.39;1666678.18;777112.73;286875.39;57254.77;242012.32;3127140.8;583910.6
T2_1314;T2;1314;SANTO TIRSO;18684795.16;6449631;2746981.68;4823555.46;2900272.28;738267.74;598431.24;51433.81;535150.39;1137995.37;3526631.65
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;4978373.6;1787658;60561.81;1309307.69;766807.07;170338.27;133573.11;0;238589.24;954795.79;866050.31
