ldk;codigoperiodo;codigoine;dscautarquia;receitastotais;transferenciasorcamentoestado;financiamentouniaoeuropeia;impostosmunicipais;imi;imt;iuc;derramairc;taxasmultasoutrosimpostos;vendabensservicos;outrasreceitas
T1_1401;T1;1401;ABRANTES;5551328.25;2697351;80219.97;675191.48;70321.9;280692.96;194859.79;57445.2;71871.63;1680673.01;417892.79
T1_0101;T1;0101;ÁGUEDA;4770559.97;1980895;487498.18;848129.16;180002.21;154548.04;283519.1;132803.45;97256.36;786489.3;667548.33
T1_0901;T1;0901;AGUIAR DA BEIRA;1515900.5;1169672;120731.05;30062.75;1766.07;2453.53;11514.46;0;14328.69;176495.97;18938.73
T1_0701;T1;0701;ALANDROAL;1907161.22;1234376;60365.42;61497.72;5523;25545.5;23750.94;2767.35;3910.93;331320.41;219601.67
T1_0102;T1;0102;ALBERGARIA-A-VELHA;3758277.41;1358982;0;621419.55;67481.48;130293.32;151204.75;224071.36;48368.64;1556063.66;221812.2
T1_0801;T1;0801;ALBUFEIRA;12493406.86;1230462;11450.29;4768879.05;1422873.34;2104585.12;342044.74;97305.1;802070.75;5228802.33;1253813.19
T1_1501;T1;1501;ALCÁCER DO SAL;4093057.11;2216214;262551.69;1080426.97;584349.91;327084.79;62290.88;22224.09;84477.3;414994.18;118870.27
T1_1402;T1;1402;ALCANENA;2194867.19;1134177;9710.27;384164.68;113064.52;58286.22;81360.49;57819.47;73633.98;330339.41;336475.83
T1_1001;T1;1001;ALCOBAÇA;5901569.82;2589267;256379.52;1361860.56;326099.39;433101.34;362740.05;69350.41;170569.37;1023237.53;670825.21
T1_1502;T1;1502;ALCOCHETE;2209171.15;612055;167004.17;600827.75;99311.7;168190.12;113098.19;20780.89;199446.85;459094.5;370189.73
T1_0802;T1;0802;ALCOUTIM;1657379.69;1401450;27363.6;36278.21;6775.42;14190.11;11696.84;0;3615.84;82637.21;109650.67
T1_1101;T1;1101;ALENQUER;4586103.51;1543293;330979.13;968197.04;239202.64;257577.43;248387.42;0;223029.55;527318.92;1216315.42
T1_0401;T1;0401;ALFÂNDEGA DA FÉ;2133970.17;1299918;28593.37;99964.99;8470.63;10153.09;16433.21;618.21;64289.85;145353.38;560140.43
T1_1701;T1;1701;ALIJÓ;4781239.72;1449513;16820.72;182254.77;20123.36;61743.12;48439.56;22623.44;29325.29;395864.7;2736786.53
T1_0803;T1;0803;ALJEZUR;1853639.31;1039374;9513.62;419460.65;53105.81;293954.62;36861.05;0;35539.17;331787.48;53503.56
T1_0201;T1;0201;ALJUSTREL;2286172.72;1328583;203636.72;129047.82;18200.5;22155.12;47539.07;2414.58;38738.55;343941.44;280963.74
T1_1503;T1;1503;ALMADA;12354971.22;3932235;573957.93;4415028.18;1110383.29;1307503.8;955846.27;396907.55;644387.27;1610269.39;1823480.72
T1_0902;T1;0902;ALMEIDA;2707281.18;1712190;296550.62;164795.92;8657.53;4530.25;32129.08;0;119479.06;436818.62;96926.02
T1_1403;T1;1403;ALMEIRIM;2604689.55;1298712;114874.81;298761.16;98711.81;0;121588.25;26266.34;52194.76;447889.65;444451.93
T1_0202;T1;0202;ALMODÔVAR;2539303.49;1911561;7390.68;164227.2;7707.67;60587.09;38104.23;2030.01;55798.2;189013.41;267111.2
T1_1404;T1;1404;ALPIARÇA;1249138.36;747570;0;119359.77;28607.34;23833.45;27937.42;10601.15;28380.41;170677.57;211531.02
T1_1201;T1;1201;ALTER DO CHÃO;1534933.72;955755;128830.23;63936.37;10224.54;30748.43;15578.07;244.35;7140.98;176906.3;209505.82
T1_1002;T1;1002;ALVAIÁZERE;1931698.04;1026258;220463.72;85494.45;18473.49;10093.16;38854.32;0;18073.48;523180.64;76301.23
T1_0203;T1;0203;ALVITO;1081338.71;744015;1982.74;73251.98;5051.48;49829.29;11198.8;0;7172.41;127660.1;134428.89
T1_1115;T1;1115;AMADORA;15752520.14;6370333;16009.39;3186325.18;514514.37;1402452.24;857354.56;0;412004.01;2881095.19;3298757.38
T1_1301;T1;1301;AMARANTE;8033387.94;3345900;2062797.7;836818.67;168758.57;134220.53;282332.19;0;251507.38;1218164.14;569707.43
T1_0301;T1;0301;AMARES;2438261.06;1294794;72391.83;295155.31;84996.03;57202.16;100580.17;0;52376.95;294988.03;480931.89
T1_0103;T1;0103;ANADIA;6254960.9;1952256;2763458.15;478260.4;100436.82;146894.45;175331.03;24407.08;31191.02;616361.88;444624.47
T1_4301;T1;4301;ANGRA DO HEROÍSMO;3228707.34;2452801;3697.5;389520.21;58472.89;0;202249.06;0;128798.26;155116.94;227571.69
T1_1003;T1;1003;ANSIÃO;1987675.89;1190826;10327.35;294186.89;56465.34;37906.13;69537.42;24293.2;105984.8;404410.41;87925.24
T1_1601;T1;1601;ARCOS DE VALDEVEZ;4560090.76;2519634;311877.91;333838.05;37190.08;103289.49;116949.4;0;76409.08;932688.73;462052.07
T1_0601;T1;0601;ARGANIL;2371495.93;1461375;18986.32;216255.92;46600.47;15700.15;58620.74;0;95334.56;562645.39;112233.3
T1_1801;T1;1801;ARMAMAR;2577605.19;1062798;97983;159936.92;35926.28;25902.97;11451.52;2693.68;83962.47;632618.03;624269.24
T1_0104;T1;0104;AROUCA;3249196.51;1959855;128836.19;281638.36;52303.8;86414.67;99942.99;9548.72;33428.18;586651.08;292215.88
T1_0702;T1;0702;ARRAIOLOS;2352622.82;1452195;375711.02;116126.66;10167.86;64242.83;32588.99;3128.57;5998.41;276494.84;132095.3
T1_1202;T1;1202;ARRONCHES;1286544.15;909726;0;43198.84;2939.7;25541.39;11330.85;0;3386.9;139876.41;193742.9
T1_1102;T1;1102;ARRUDA DOS VINHOS;2149454.38;820921;0;307900.57;55561.78;59504.7;88741.84;24288.34;79803.91;682833.86;337798.95
T1_0105;T1;0105;AVEIRO;6312097.22;2000085;469907.89;2767783.82;354783.78;846555.51;528357.25;44416.43;993670.85;759403.14;314917.37
T1_1203;T1;1203;AVIS;1818418.37;1263153;121220.35;121980.61;4250.27;81282.84;22096.29;1419.83;12931.38;215769.58;96294.83
T1_1103;T1;1103;AZAMBUJA;3143979.48;1193215;0;1008704.76;140122.03;94634.57;300307.07;217970.25;255670.84;558284.04;383775.68
T1_1302;T1;1302;BAIÃO;3006640.42;1783683;157204.37;250278.39;20688;31515.83;82303.26;0;115771.3;366380.84;449093.82
T1_0302;T1;0302;BARCELOS;10943311.83;5631744;172204.33;2216039.72;366861.28;593999.13;687439.09;60949.2;506791.02;887426.5;2035897.28
T1_0204;T1;0204;BARRANCOS;880978.04;745599;5034.97;17317.84;378.37;6653.84;6327.95;0;3957.68;57997.39;55028.84
T1_1504;T1;1504;BARREIRO;7109874.74;2290368;326002.49;2344658.79;439420.54;279969.04;394296.63;43307.2;1187665.38;1841354.22;307491.24
T1_1004;T1;1004;BATALHA;1878272.23;934650;22278.44;433922.93;88731.67;98869.55;102525.68;27191.88;116604.15;210191.44;277229.42
T1_0205;T1;0205;BEJA;4510497.13;2508603;102541.92;721285.19;119134.99;331142.01;202994.19;8976.95;59037.05;945332.2;232734.82
T1_0501;T1;0501;BELMONTE;1294593.01;910674;92223.23;85190.5;19564.93;26810.34;32381.54;0;6433.69;169900.1;36605.18
T1_1405;T1;1405;BENAVENTE;3268004.73;1029111;284204.9;1124398.39;483088.61;388158.61;175208.52;25093.93;52848.72;366337.02;463953.42
T1_1005;T1;1005;BOMBARRAL;2408126.34;817621;369681.59;350276.19;60132.08;76688.38;81793.47;4240.97;127421.29;406865.79;463681.77
T1_0703;T1;0703;BORBA;1730596.72;853179;211511.34;100454.6;17679.44;24193.31;37941.35;4289.32;16351.18;240670.88;324780.9
T1_1702;T1;1702;BOTICAS;2021508.13;1306452;69188.86;90439.25;8215.96;10611.78;29650.73;0;41960.78;328144.48;227283.54
T1_0303;T1;0303;BRAGA;21329791.86;4803786;4659825.09;3856042.27;745621.08;969136.91;1117372.47;318733;705178.81;1019054.44;6991084.06
T1_0402;T1;0402;BRAGANÇA;6504285.1;3289638;347758.92;709283.33;122611.95;68342.59;195191.8;0;323136.99;2034985.15;122619.7
T1_0304;T1;0304;CABECEIRAS DE BASTO;3099009.21;1592142;358575.32;378977.27;35658.35;114205.19;84055.7;0;145058.03;254108.25;515206.37
T1_1104;T1;1104;CADAVAL;2079175.4;1100676;54132.68;255991.2;57538.82;83622.99;75300.24;0;39529.15;514839.22;153536.3
T1_1006;T1;1006;CALDAS DA RAINHA;3902986.71;1508355;304370.63;1282786.42;207288.63;588906.79;327990.66;49.98;158550.36;591703.6;215771.06
T1_3101;T1;3101;CALHETA (MADEIRA);2113275.46;1485357;45624.6;161560.86;25401.72;45201.21;58471.31;0;32486.62;246349.25;174383.75
T1_4501;T1;4501;CALHETA (SÃO JORGE);980402.87;821532;0;53690.78;12710.83;14006.83;20739.33;1252.57;4981.22;104637.05;543.04
T1_3102;T1;3102;CÂMARA DE LOBOS;4391708.78;1619442;2165965.25;439709.44;207396.9;62897.55;127569.69;0;41845.3;125365.66;41226.43
T1_1602;T1;1602;CAMINHA;3509766.84;1421973;32100.75;416326.52;85461.45;153963.47;115350.23;12822.54;48728.83;1357494.91;281871.66
T1_1204;T1;1204;CAMPO MAIOR;3248058.92;1024716;1373747.56;236659.24;18812.44;58573.64;50606.23;0;108666.93;415311.47;197624.65
T1_0602;T1;0602;CANTANHEDE;4001227.79;2137338;1609.8;1083835.8;133102.84;159670.43;218073.84;457461.21;115527.48;545897.53;232546.66
T1_0403;T1;0403;CARRAZEDA DE ANSIÃES;1779153.58;1392756;29201.15;78796.98;7445.18;33716.22;25994.55;0;11641.03;217391.94;61007.51
T1_1802;T1;1802;CARREGAL DO SAL;1398767.8;930183;36535.11;234635.28;17587.46;45859.32;51334.53;0;119853.97;93020.78;104393.63
T1_1406;T1;1406;CARTAXO;3308383.64;1065678;897457.43;390788.44;87513.74;55648.36;83318.64;80588.72;83718.98;316760.33;637699.44
T1_1105;T1;1105;CASCAIS;34489826.62;3261120;86779.88;17634166.35;2591628.64;8026120.04;1686304.65;0;5330113.02;2460445.44;11047314.95
T1_1007;T1;1007;CASTANHEIRA DE PÊRA;1014689;707019;15945.51;127265.68;18407.26;48790.47;14579.1;792.1;44696.75;133987.82;30470.99
T1_0502;T1;0502;CASTELO BRANCO;9342638.79;3818385;1593144.73;965853.51;146676.08;387930.68;287895.91;0;143350.84;1244312.75;1720942.8
T1_0106;T1;0106;CASTELO DE PAIVA;2171599.5;1313700;0;143615.86;29393.84;9602.57;69199.82;0;35419.63;307268.89;407014.75
T1_1205;T1;1205;CASTELO DE VIDE;1345429.15;913116;69555.81;38377.09;7355.48;4512.1;15090.86;1327.67;10090.98;208375.6;116004.65
T1_1803;T1;1803;CASTRO DAIRE;3727044.99;1846860;242883.67;251434.96;110509.71;25538.58;76211.57;0;39175.1;513481.2;872385.16
T1_0804;T1;0804;CASTRO MARIM;1877248.95;807426;107796.49;303370;63446.02;139258.01;41663.32;0;59002.65;585762.53;72893.93
T1_0206;T1;0206;CASTRO VERDE;2145233.36;1320847;0;247570.84;13842.3;20726.64;41114.77;164413.9;7473.23;385994.4;190821.12
T1_0903;T1;0903;CELORICO DA BEIRA;1931170.99;1297791;87254.67;194856.18;19800.96;21330.89;37458.47;2093.77;114172.09;183291.75;167977.39
T1_0305;T1;0305;CELORICO DE BASTO;2942500.53;1758166.74;232910.29;230604.21;43686.32;42661.66;88464.49;0;55791.74;504437.73;216381.56
T1_1407;T1;1407;CHAMUSCA;2128595.51;1638066;28638.53;96159.63;27070.45;10594.41;42998.96;10299.11;5196.7;181845.4;183885.95
T1_1703;T1;1703;CHAVES;8496338.25;3141216;2005336.65;415895.45;108681.23;0;231162.05;0;76052.17;1794345.97;1139544.18
T1_1804;T1;1804;CINFÃES;3188927.01;1843857;0;207533.35;18327.9;39318.14;84794.07;0;65093.24;90377.01;1047159.65
T1_0603;T1;0603;COIMBRA;14478013.56;4020111;422654.4;6261766.44;930795;3494298.75;899222.45;107695.62;829754.62;1129118.97;2644362.75
T1_0604;T1;0604;CONDEIXA-A-NOVA;2315213.96;984099;29935.65;215579.62;63334.55;0;89447.58;0;62797.49;815712.56;269887.13
T1_1408;T1;1408;CONSTÂNCIA;1078705.7;718526;2414.69;42287.22;9789.06;5007.9;20450.39;940.51;6099.36;149112.36;166365.43
T1_1409;T1;1409;CORUCHE;3967198.29;2384463;342522;413862.14;51462.23;237560.41;91574.88;0;33264.62;475895.15;350456
T1_4901;T1;4901;CORVO;586608.05;352221;7506.93;3716.86;551.31;154.06;2900.51;0;110.98;2727.88;220435.38
T1_0503;T1;0503;COVILHÃ;4737213;2928477;75048.29;778675.66;191480.74;105760.62;247564;63069.13;170801.17;749774.41;205237.64
T1_1206;T1;1206;CRATO;1484231.59;1127217;1363.17;35459.29;8124;8024.71;13942.29;0;5368.29;141115.69;179076.44
T1_0207;T1;0207;CUBA;1071501.07;758073;0;67648.39;8097.07;5014.34;21123.53;2495.88;30917.57;172207.65;73572.03
T1_1207;T1;1207;ELVAS;4186674.51;1895916;67985.96;615537.71;128883.01;315508.99;116095.59;22242.59;32807.53;564463.48;1042771.36
T1_1410;T1;1410;ENTRONCAMENTO;3124452.04;773898;796762.74;429186.54;156791.45;46157.49;115425.94;13561.91;97249.75;749192.84;375411.92
T1_0107;T1;0107;ESPINHO;6307272.76;1286541;725562.14;1422273.33;123379.07;250800.33;166482.43;64091.92;817519.58;1149769.43;1723126.86
T1_0306;T1;0306;ESPOSENDE;3309154.79;1508781;20905.14;924380.08;193097.66;314164.08;212607.7;0;204510.64;348794.04;506294.53
T1_0108;T1;0108;ESTARREJA;2976462.69;1632045;0;712927.27;64151.74;52446.67;154334.84;0;441994.02;381866.44;249623.98
T1_0704;T1;0704;ESTREMOZ;2834129.15;1645809;0;224386.11;30258.52;50517.21;69138.04;11273.83;63198.51;635931.84;328002.2
T1_0705;T1;0705;ÉVORA;10135029.84;3211440;11491.95;1984781.41;233816.15;515393.29;335553.68;112964.36;787053.93;1517114.23;3410202.25
T1_0307;T1;0307;FAFE;8354472.95;2910891;102490.99;857319.33;135105.45;139459.24;281439.94;64783.58;236531.12;1283397.08;3200374.55
T1_0805;T1;0805;FARO;6705465.18;1495413;142576.27;3346916.3;330951.67;1986520.7;611763.02;172470.47;245210.44;746200;974359.61
T1_1303;T1;1303;FELGUEIRAS;6912182.47;2559972;703.49;1054435.38;128634.01;254883.14;355291.02;135139.62;180487.59;1725445.42;1571626.18
T1_0208;T1;0208;FERREIRA DO ALENTEJO;2352214.08;1501533;201733.73;153499.43;23505.04;12571.56;42373.72;21972.46;53076.65;335238.23;160209.69
T1_1411;T1;1411;FERREIRA DO ZÊZERE;1757994.07;1119489;0;156165.25;19298.84;47481.24;48602.69;0;40782.48;354483.03;127856.79
T1_0605;T1;0605;FIGUEIRA DA FOZ;9978146.75;2266635;145497.48;5141896.22;356193.29;2635228.46;388362.64;1403269.82;358842.01;1989199.01;434919.04
T1_0904;T1;0904;FIGUEIRA DE CASTELO RODRIGO;2000706.31;1553718;54305.31;129974.68;8229.29;88901.15;25985.04;2147.07;4712.13;190538.31;72170.01
T1_1008;T1;1008;FIGUEIRÓ DOS VINHOS;1627072.54;1042611;160214.59;124364.22;13994.47;33484.95;32866.88;0;44017.92;159511.14;140371.59
T1_0905;T1;0905;FORNOS DE ALGODRES;1198172.31;957900;0;69396.59;6758.33;12535.73;24443.15;2669.51;22989.87;145753.47;25122.25
T1_0404;T1;0404;FREIXO DE ESPADA À CINTA;1660784.75;1022067;239374.33;43600.98;6003.75;15714.29;13776.15;2267.9;5838.89;163158.95;192583.49
T1_1208;T1;1208;FRONTEIRA;1233237.3;794295;70988.09;44612.12;12032.74;9606.14;17410.13;0;5563.11;166418.14;156923.95
T1_3103;T1;3103;FUNCHAL;14784634.97;3605817;3187.72;3971093.87;801541.18;1158619.93;672127.33;0;1338805.43;5845965.29;1358571.09
T1_0504;T1;0504;FUNDÃO;4941284.84;2531931;382437.58;504388.48;98050.32;115672.36;144788.45;16721.03;129156.32;1092849.34;429678.44
T1_1209;T1;1209;GAVIÃO;1465172.52;928272;88785.33;49508.14;5572.59;9955.59;10095.19;0;23884.77;194270.26;204336.79
T1_0606;T1;0606;GÓIS;1668592.36;1055901;132362.17;114879.62;9468.19;15974.52;21991.95;0;67444.96;141201.19;224248.38
T1_1412;T1;1412;GOLEGÃ;1506851.54;716691;0;139425.88;20971.69;18744.63;23931.66;5063.72;70714.18;172309.71;478424.95
T1_1304;T1;1304;GONDOMAR;12380934.07;4032687;662312.61;2641557.47;488269.85;637807.67;800458.77;240395.7;474625.48;3022775.76;2021601.23
T1_0906;T1;0906;GOUVEIA;2383420.98;1591610;185249.89;213444.58;23340.43;103962.41;67271.46;8462.29;10407.99;270157.17;122959.34
T1_1505;T1;1505;GRÂNDOLA;4163204.35;1508061;0;1927917.31;126955.84;1544748.74;84835.09;4046.48;167331.16;453356.75;273869.29
T1_0907;T1;0907;GUARDA;5494858.7;3145299;450243.64;612863.69;105913.28;167330.2;233740.34;17206.45;88673.42;742110.21;544342.16
T1_0308;T1;0308;GUIMARÃES;14183660.92;5686971;166690.66;2841581.38;616580;639264.38;900625.91;106498.07;578613.02;3116561.25;2371856.63
T1_4701;T1;4701;HORTA;2677950.66;1281193;820882.76;296789.93;37240.39;62989.44;95919.08;56752.66;43888.36;270524.67;8560.3
T1_0505;T1;0505;IDANHA-A-NOVA;3560710.38;2728104;56239.69;214879.03;21279.51;142377.87;34559.32;0;16662.33;519160.29;42327.37
T1_0110;T1;0110;ÍLHAVO;3744295.73;1326332;0;1032618.77;179899.25;410510.45;262129.09;28649.32;151430.66;993834.15;391510.81
T1_0806;T1;0806;LAGOA (ALGARVE);4511068.55;836367;98845.03;1747001.95;358401.04;1053314.2;207971.37;0;127315.34;1774428.13;54426.44
T1_4201;T1;4201;LAGOA (SÃO MIGUEL);2395957.65;1094862;0;202984.91;35612.45;65886.57;57184.28;6908.83;37392.78;503121.78;594988.96
T1_0807;T1;0807;LAGOS;6838713.75;773556;48291.87;2866716.43;483900.47;1640308.88;231957.58;51556.5;458993;2432014.49;718134.96
T1_4801;T1;4801;LAJES DAS FLORES;1664546.03;564447;912541.64;18260.47;2903.44;2259.9;12232.45;0;864.68;15998.69;153298.23
T1_4601;T1;4601;LAJES DO PICO;2283804.19;915480;857072.9;43173.78;11153.31;6771.72;22464.47;0;2784.28;89582.62;378494.89
T1_1805;T1;1805;LAMEGO;5140471.71;1892181;905939.22;589633.03;82706.29;168534.15;132375.61;4479.26;201537.72;1386188.21;366530.25
T1_1009;T1;1009;LEIRIA;9241372.51;4083192;91373.79;3554040.88;524836.45;1128860.14;888411.77;316480.73;695451.79;311746.78;1201019.06
T1_1106;T1;1106;LISBOA;105089047.89;268901;65234.52;54958626.57;5113969.21;26776329.07;5326705.09;4093616.14;13648007.06;24165308.72;25630977.08
T1_0808;T1;0808;LOULÉ;15720474.72;2181303;148736.01;9481721.36;1507417.93;6109775.19;672969.52;122656.64;1068902.08;2789469.25;1119245.1
T1_1107;T1;1107;LOURES;23736855.67;4674914;489287.82;9048228.29;1315103.07;4807043.71;1288845.08;586484.32;1050752.11;1538927.39;7985498.17
T1_1108;T1;1108;LOURINHÃ;3678116.82;1131132;5158.91;838441.02;150160.79;457062.48;157606.97;10073.84;63536.94;1238509.33;464875.56
T1_0607;T1;0607;LOUSÃ;2642430.79;1056117;173272.59;349369.57;67855.1;54725.31;93481.81;2894.29;130413.06;581705.85;481965.78
T1_1305;T1;1305;LOUSADA;5405244.99;2000193;33572.31;1007400.6;109584.98;250739.99;233354.63;0;413721;1156155.31;1207923.77
T1_1413;T1;1413;MAÇÃO;1973032;1426102;21990;99803.59;34483.95;29768.21;27093.23;0;8458.2;336183.65;88952.76
T1_0405;T1;0405;MACEDO DE CAVALEIROS;3286752.09;2126361;15063;373452.19;47730.24;35374.08;71534.94;0;218812.93;597326.95;174548.95
T1_3104;T1;3104;MACHICO;1870358.62;1414296;0;263530.5;115556.92;30274.03;103418.39;0;14281.16;27826.54;164705.58
T1_4602;T1;4602;MADALENA;1793492.9;975342;580199.06;84726.51;22012.65;19306.9;33510.99;0;9895.97;151158.92;2066.41
T1_1109;T1;1109;MAFRA;9898457.83;1674741;12609.56;2947954.23;464661.36;342467.5;507684.52;41711.25;1591429.6;2356782.5;2906370.54
T1_1306;T1;1306;MAIA;9588935.45;2846406;99528.66;3900094.76;737133.12;595063.26;843884.25;1324986.24;399027.89;1503585;1239321.03
T1_1806;T1;1806;MANGUALDE;3413363.11;1630518;300555.32;387421.71;41865.77;6867.77;102262.93;22529.94;213895.3;697162.34;397705.74
T1_0908;T1;0908;MANTEIGAS;1335671.11;868161;0;30494.78;5006.37;9613.01;11372;0;4503.4;92784.82;344230.51
T1_1307;T1;1307;MARCO DE CANAVESES;5208824.34;3062076;42568.65;726706.39;130092.44;160620.53;278699.56;53602.68;103691.18;516239.01;861234.29
T1_1010;T1;1010;MARINHA GRANDE;4108361.35;1398921;114243.23;887430.34;108428.47;183934.54;266681.17;283294.39;45091.77;1583662.96;124103.82
T1_1210;T1;1210;MARVÃO;1033469.14;810819;16304.97;34458.19;2614.55;10338.38;14823.65;326.94;6354.67;128166.67;43720.31
T1_1308;T1;1308;MATOSINHOS;16347878.81;3420768;2063725.32;4974619.76;764126.57;1056395.77;1028933.5;989670.34;1135493.58;3515061.01;2373704.72
T1_0111;T1;0111;MEALHADA;3138213.3;1163715;286840.39;440295.52;56258.83;119564.45;118095.75;15677.11;130699.38;781980.53;465381.86
T1_0909;T1;0909;MEDA;1817393.33;1208326;160170.08;111306.28;21536.14;26156.78;22213.7;0;41399.66;124340;213250.97
T1_1603;T1;1603;MELGAÇO;2418588.58;1413452;10029.24;204495.97;85014.61;28895.25;45072.98;0;45513.13;658715.07;131896.3
T1_0209;T1;0209;MÉRTOLA;3230990.87;2447793;303346.76;83563.04;14567.37;9425.36;30708.86;0;28861.45;303254.6;93033.47
T1_1704;T1;1704;MESÃO FRIO;1200809.92;728220;4577.33;51652.89;6274.77;4542.08;17770.98;0;23065.06;145759.87;270599.83
T1_0608;T1;0608;MIRA;2067702.12;954840;58906.38;376508.26;51961.42;36129.42;68785.02;0;219632.4;488196.42;189251.06
T1_0609;T1;0609;MIRANDA DO CORVO;2897022.04;985617;762028.66;339383.31;30971.48;163807.66;60458.85;3531.43;80613.89;444741.84;365251.23
T1_0406;T1;0406;MIRANDA DO DOURO;2258929.93;1572729;37884.38;247286.94;8934.4;38012.47;34978.25;7899.38;157462.44;255229.4;145800.21
T1_0407;T1;0407;MIRANDELA;5200433.38;2183614;804760.22;360024.99;53194.14;67395.49;112228.76;0;127206.6;1298494.53;553539.64
T1_0408;T1;0408;MOGADOURO;3159208.76;2061834;219392.39;124429.08;10260.49;18229.77;39959.72;0;55979.1;515084.41;238468.88
T1_1807;T1;1807;MOIMENTA DA BEIRA;2748409.56;1266485;0;174616.32;49496.15;34664.77;53809.44;4047.99;32597.97;334883.83;972424.41
T1_1506;T1;1506;MOITA;9503071.56;2479416;0;1341053.33;319889.55;428620.72;309237.84;70733.46;212571.76;1868121.25;3814480.98
T1_1604;T1;1604;MONÇÃO;3349627.68;1835367;44139.1;271578.75;32780.28;96448.63;113804.77;0;28545.07;595692.24;602850.59
T1_0809;T1;0809;MONCHIQUE;2356284.4;1490052;102001;252492.85;6059.66;189145.61;26228.64;0;31058.94;101304.72;410433.83
T1_1705;T1;1705;MONDIM DE BASTO;1752407.52;1312194.27;17590.24;76672.55;12658.52;7643.34;31961.74;0;24408.95;79259.84;266690.62
T1_1211;T1;1211;MONFORTE;1247341.98;962940;0;106679.93;3998.05;68960.85;11510.87;0;22210.16;90284.92;87437.13
T1_1706;T1;1706;MONTALEGRE;3676230.37;2227294;251437.05;185421.5;33771.14;16794.8;55337.79;0;79517.77;596731.18;415346.64
T1_0706;T1;0706;MONTEMOR-O-NOVO;3686265.88;2308868;379886.67;242105.21;35067.97;101603.38;81290.94;306.89;23836.03;558679.85;196726.15
T1_0610;T1;0610;MONTEMOR-O-VELHO;3069837.25;1774011;145024.55;546126.56;59452.69;61244.43;128207.17;9068.19;288154.08;381369.26;223305.88
T1_1507;T1;1507;MONTIJO;4703995.82;1309626;0;1684762.9;383442.61;714402.49;292128.41;53699.22;241090.17;749682.72;959924.2
T1_0707;T1;0707;MORA;1325842.28;1033874;24241.56;49157.21;9645.28;3641.95;22882.92;4593.4;8393.66;160612.7;57956.81
T1_1808;T1;1808;MORTÁGUA;1804863.79;1201190;0;128527.51;24744.69;22832.06;48373.6;5340.46;27236.7;311049.99;164096.29
T1_0210;T1;0210;MOURA;3154634.26;2211465;194155.07;187380.36;24043.39;68915.49;73031.92;8978.46;12411.1;380168.87;181464.96
T1_0708;T1;0708;MOURÃO;1282909.21;815676;452.2;32753.95;3667.15;6885.62;12672.63;5616.74;3911.81;87033.65;346993.41
T1_1707;T1;1707;MURÇA;1481451.06;1063677;26228.42;69061.49;6902.27;4520.79;19105.74;0;38532.69;177358.27;145125.88
T1_0112;T1;0112;MURTOSA;1259469.45;859620;2454.93;153642.32;31986.64;40347.94;64871.53;0;16436.21;183178.6;60573.6
T1_1011;T1;1011;NAZARÉ;2490322.9;792825;0;485502.74;120398.14;159827.49;79238.21;0;126038.9;321445.32;890549.84
T1_1809;T1;1809;NELAS;1809511.08;1147917;0;410556.86;52937.29;63316.18;74478.11;0;219825.28;186757.97;64279.25
T1_1212;T1;1212;NISA;2628380.7;1559982;396858.46;67948.96;13567.35;15801.96;28977.49;0;9602.16;316594.49;286996.79
T1_4202;T1;4202;NORDESTE;3307262.18;1017300;656072.06;30454.54;5570.62;9346.61;12949.41;580.14;2007.76;4156.03;1599279.55
T1_1012;T1;1012;ÓBIDOS;5789968.82;514134;1351000.82;2359769.67;137816.75;947404.44;81014.8;342.42;1193191.26;539231.03;1025833.3
T1_0211;T1;0211;ODEMIRA;5562767.2;3326967;333416.98;719808.04;116848.44;378704.63;129050.53;7076.78;88127.66;954285.65;228289.53
T1_1116;T1;1116;ODIVELAS;10747209.37;3564111;4782.44;4250061.73;679633.78;1622083.52;769251.64;142665.12;1036427.67;563953.07;2364301.13
T1_1110;T1;1110;OEIRAS;30628690.56;4039390;8895.32;18558474.78;1646672.08;12713869.91;2861531.81;0;1336400.98;7484802.74;537127.72
T1_0506;T1;0506;OLEIROS;2206564.76;1447824;41080.87;133945.77;88053.45;14334.74;26805.14;0;4752.44;538326.58;45387.54
T1_0810;T1;0810;OLHÃO;3978840.79;1592238;57571.79;1199306.34;238610.04;548351.57;345420.75;0;66923.98;295966.48;833758.18
T1_0113;T1;0113;OLIVEIRA DE AZEMÉIS;7953719.37;2949906;1523249.05;1243274.42;179558.65;231256.47;403332.91;87062.46;342063.93;1785578.55;451711.35
T1_1810;T1;1810;OLIVEIRA DE FRADES;2039414.31;1054164;41125.5;234278.25;28831.82;106314.55;50834.55;3848.64;44448.69;133681.16;576165.4
T1_0114;T1;0114;OLIVEIRA DO BAIRRO;3631675.66;1547304;560821.09;438746.06;76657.8;107313.19;142282.81;37810.41;74681.85;687891.85;396912.66
T1_0611;T1;0611;OLIVEIRA DO HOSPITAL;2975863.44;1538097;484611.77;498464.98;51130.25;103491.24;107297.47;0;236546.02;287374.58;167315.11
T1_1421;T1;1421;OURÉM;5658676.41;2737516;104071.31;1298502.58;219930.54;350308.33;261491.6;61470.15;405301.96;759558.17;759028.35
T1_0212;T1;0212;OURIQUE;2333946.52;1453965;0;106916.37;21686.7;50601.95;27963.2;2592.71;4071.81;186100.11;586965.04
T1_0115;T1;0115;OVAR;4832826.08;1801179;303411.03;1262650.61;218774.76;404859.74;300714.63;60633.95;277667.53;967228.54;498356.9
