ldk;codigoperiodo;codigoine;dscautarquia;despesatotal;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;investimentosoutrosinvestimentosbensdecapital;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital
T2_1107;T2;1107;LOURES;51263893.77;40118077.99;17326098.26;14709034.19;524924.89;7558020.65;3505202.05;0;1316748.76;360062.81;950824.52;877565.96;7640613.73
T2_1108;T2;1108;LOURINHÃ;9887706.61;7414278.75;2710135.2;3671921.67;276997.29;755224.59;1830004.86;2342.43;1053124.72;131746.28;317370.74;325420.69;643423
T2_0607;T2;0607;LOUSÃ;6118584.43;3925664.57;2171173.4;1385910.04;82025.96;286555.17;1750998;19379.76;905856.89;84996.62;452959.54;287805.19;441921.86
T2_1305;T2;1305;LOUSADA;14832072.07;9344687.12;4949651.62;3025985.16;287691.07;1081359.27;4618939.88;0;1099241.54;706049.15;2539708.32;273940.87;868445.07
T2_1413;T2;1413;MAÇÃO;4857442.49;3720016.26;1410571.32;1879075.24;28494.31;401875.39;1025390.27;0;271466.63;54006.79;498794.19;201122.66;112035.96
T2_0405;T2;0405;MACEDO DE CAVALEIROS;9591600.85;6519002.72;2286490.29;3049370.72;155719.47;1027422.24;2010324.76;78645.5;83240.65;169713.21;1215398.69;463326.71;1062273.37
T2_3104;T2;3104;MACHICO;4743284.05;3156810.94;1585684.26;1148617.19;194456.54;228052.95;923285.12;0;27432.06;110272.04;492619.8;292961.22;663187.99
T2_4602;T2;4602;MADALENA;2652535.73;1811356.47;852515.26;501374.58;37193.78;420272.85;523322.02;0;80960.78;96994.1;221197.09;124170.05;317857.24
T2_1109;T2;1109;MAFRA;24609845.1;17914407.79;6832846.35;8843947.75;77410.65;2160203.04;6157206.12;22804;1525892.84;886246.97;1662982.06;2059280.25;538231.19
T2_1306;T2;1306;MAIA;28003072;19616309.89;8728915.35;7243864.75;767490.31;2876039.48;3350492.47;962261.94;547093.93;66756.16;1260048.95;514331.49;5036269.64
T2_1806;T2;1806;MANGUALDE;7418200.13;4555144.23;2184003.98;2098074.77;135050.05;138015.43;2329159.53;34331.51;348347.56;400610.97;1291565.63;254303.86;533896.37
T2_0908;T2;0908;MANTEIGAS;2692318.72;1408929.07;612767.93;661041.68;26708.36;108411.1;1028967.62;14995.36;944.32;5049.99;399097.68;608880.27;254422.03
T2_1307;T2;1307;MARCO DE CANAVESES;11697267.2;9311037.62;3289127.17;4087451.43;367814.3;1566644.72;1087973.05;107822.01;728981.63;0;191125.42;60043.99;1298256.53
T2_1010;T2;1010;MARINHA GRANDE;9231334.42;6530919.26;2377954.62;3391474.42;65079.28;696410.94;2148293.85;12368.79;711565.58;426103.61;682081.4;316174.47;552121.31
T2_1210;T2;1210;MARVÃO;2013667.54;1525148.65;807233.15;606093.25;13124.76;98697.49;430603.36;69632.16;141260.72;14370.65;110495.35;94844.48;57915.53
T2_1308;T2;1308;MATOSINHOS;44340623.42;30743885.3;14506734.57;11739368.14;498902.04;3998880.55;8970532;2344602.45;3905374.88;140303.68;1996749.73;583501.26;4626206.12
T2_0111;T2;0111;MEALHADA;4698622.37;3920499.41;2188156.98;1497306.62;28094.54;206941.27;383986.19;0;210989.27;30452.19;107756.57;34788.16;394136.77
T2_0909;T2;0909;MEDA;4827308.11;3398973.1;1206458.66;1552070.13;213823.49;426620.82;1238135.01;0;660913.51;48303.6;453929.13;74988.77;190200
T2_1603;T2;1603;MELGAÇO;7154737.5;3760235.96;2107671.26;999278.89;207349.28;445936.53;2749895.62;5797.16;808504.26;997010.74;810577.27;128006.19;644605.92
T2_0209;T2;0209;MÉRTOLA;8209267.15;4812407.2;2244169.91;1782272.32;88093.13;697871.84;1409859.96;126018.37;95292.35;400793.97;417109.92;370645.35;1986999.99
T2_1704;T2;1704;MESÃO FRIO;3433216.87;1870986.22;879711.2;661066.48;163881.56;166326.98;1364008.68;2547.96;602420.72;7255.35;432783.77;319000.88;198221.97
T2_0608;T2;0608;MIRA;5228212.98;3188767.16;1664921.44;1385015.21;58745.57;80084.94;1773644.31;0;759098.68;56624.5;660544.95;297376.18;265801.51
T2_0609;T2;0609;MIRANDA DO CORVO;4963924.55;2830876.15;1309694.07;1312370.7;48690.3;160121.08;1725981.9;49273.93;620115.85;492637.42;130383.22;433571.48;407066.5
T2_0406;T2;0406;MIRANDA DO DOURO;5878909.84;3530110.86;1673253.45;1505085.65;117902;233869.76;1417390.14;0;353446.72;136068.87;729413.98;198460.57;931408.84
T2_0407;T2;0407;MIRANDELA;9883548.65;7434858.75;3303871.1;2518316.15;366858.46;1245813.04;1521780.36;15440.2;361958.95;77138.56;554591.84;512650.81;926909.54
T2_0408;T2;0408;MOGADOURO;7350357.21;3747755.91;1172176.16;2277136.02;65765.04;232678.69;2895543.31;21785;266204.47;918699.46;1001564.34;687290.04;707057.99
T2_1807;T2;1807;MOIMENTA DA BEIRA;5489945.37;2950930.54;1322082.6;1144691.38;83473.47;400683.09;1720407.17;68510.91;1249339.98;44109.76;233093.1;125353.42;818607.66
T2_1506;T2;1506;MOITA;15973100.3;11604799.69;6637178.01;2942482.05;248612.07;1776527.56;2996786.33;35201.19;209939.13;167095.86;74259.84;2510290.31;1371514.28
T2_1604;T2;1604;MONÇÃO;8139746.33;4466328.01;2183884.28;1602463.82;118468.52;561511.39;2168099.93;57787.48;886939.25;351242.83;544128.03;328002.34;1505318.39
T2_0809;T2;0809;MONCHIQUE;4555746.27;3094293.63;1879827.66;871573.98;68479.57;274412.42;905287.47;0;84088.64;119849.3;553990.71;147358.82;556165.17
T2_1705;T2;1705;MONDIM DE BASTO;4493758.13;2792349.68;1283522.71;1050842.74;279690.77;178293.46;1366118.19;0;88775.05;21152.17;103363.26;1152827.71;335290.26
T2_1211;T2;1211;MONFORTE;3137069.04;1898658.7;1244079.45;422278.65;57208.33;175092.27;606308.46;0;199468.09;2697.39;346467.54;57675.44;632101.88
T2_1706;T2;1706;MONTALEGRE;6672292.85;4262936.66;2005747.02;1764669.54;62816.56;429703.54;1830591.05;248937.02;75072.44;293347.23;695547.85;517686.51;578765.14
T2_0706;T2;0706;MONTEMOR-O-NOVO;7875520.99;5853888.14;3247054.02;1909741.09;39884.6;657208.43;1602756.78;71475.76;227725.27;89847.98;868094.37;345613.4;418876.07
T2_0610;T2;0610;MONTEMOR-O-VELHO;9719480.25;4640482.71;1925119.66;1919324.33;525322.12;270716.6;4233369.16;303201.17;473822.3;1833654.35;1092211.4;530479.94;845628.38
T2_1507;T2;1507;MONTIJO;13033074.46;10535576.79;6215438.14;3281240.03;174965.15;863933.47;1300332.36;30320.74;890333.21;43819.85;111814.71;224043.85;1197165.31
T2_0707;T2;0707;MORA;3639327.98;2152472.84;1077346.32;665038.65;41217.15;368870.72;1066820.67;3900;32925.9;46251.26;697923.58;285819.93;420034.47
T2_1808;T2;1808;MORTÁGUA;3214923.56;2509711.94;1182319.4;771763.34;47384.14;508245.06;537025.76;52326.45;74490.65;71298.65;294565.69;44344.32;168185.86
T2_0210;T2;0210;MOURA;8836056.91;5037635.22;2652036.62;1814075.29;60094.75;511428.56;2929162.32;47740.93;26048.14;477104.24;714755.51;1663513.5;869259.37
T2_0708;T2;0708;MOURÃO;2330744.81;2081978.8;1291524.59;445459.36;122861.23;222133.62;59218.36;0;0;4010.11;21171.62;34036.63;189547.65
T2_1707;T2;1707;MURÇA;3639674.98;2464703.74;1090288.51;943977.75;248453.5;181983.98;687737.87;3208.5;92239.28;2084.85;537995.68;52209.56;487233.37
T2_0112;T2;0112;MURTOSA;4024768.15;1630578.05;749766.81;759715.51;8813.62;112282.11;2305492.24;99093.63;697632.38;89131.52;488233.33;931401.38;88697.86
T2_1011;T2;1011;NAZARÉ;5323243.83;4176444.98;1944004.83;1179565.08;302179.38;750695.69;614814.35;160047.7;199915.86;28484.63;75163.6;151202.56;531984.5
T2_1809;T2;1809;NELAS;5875645.14;3816441.37;1988549.3;1366368.12;218198.55;243325.4;1915217.74;0;954665.01;34413.25;717749.69;208389.79;143986.03
T2_1212;T2;1212;NISA;5047268.51;3955960.17;1858925.52;1352269.11;191791.93;552973.61;752567.77;138625.87;39024.35;15454.34;255075.54;304387.67;338740.57
T2_4202;T2;4202;NORDESTE;2851604.57;1276759.19;746313.42;277608.67;61026.94;191810.16;1461921.96;18578;121883.08;42440.66;1198579.34;80440.88;112923.42
T2_1012;T2;1012;ÓBIDOS;7060571.82;5126739.54;2536066.53;1740259.55;170842.49;679570.97;1428318.59;162500;399075.6;100556.05;176563.71;589623.23;505513.69
T2_0211;T2;0211;ODEMIRA;12412863.94;8666559.6;3747396.01;2985030.92;114507.97;1819624.7;1536027;50000;109731.8;276581.06;414518.79;685195.35;2210277.34
T2_1116;T2;1116;ODIVELAS;27529254.62;21833570.87;10608520.35;6621074.51;658185.35;3945790.66;2181696.93;82093.03;869372.79;205416.08;826017.04;198797.99;3513986.82
T2_1110;T2;1110;OEIRAS;46611548.55;34331468.32;15025547.45;15316915.34;396160.83;3592844.7;10076846.66;3123819.28;1505471.61;2366874.97;1690952.8;1389728;2203233.57
T2_0506;T2;0506;OLEIROS;4386477.26;2556559.02;963017.96;1323445.8;20052.38;250042.88;1390092.64;27859.75;177045.59;31688.05;221912.75;931586.5;439825.6
T2_0810;T2;0810;OLHÃO;10986766.5;8936910.69;4268175.37;3446349.66;270735.57;951650.09;1185559.57;0;255407.61;81653.61;238497.22;610001.13;864296.24
T2_0113;T2;0113;OLIVEIRA DE AZEMÉIS;16279173.15;11329973.13;4465363.37;4000512;445424.44;2418673.32;2002315.34;743001.69;17400.56;245517.49;320698.09;675697.51;2946884.68
T2_1810;T2;1810;OLIVEIRA DE FRADES;5396741.27;2440914.34;1225340.26;1030711.16;45774.23;139088.69;2751096.78;65774.7;1009683.67;23967.68;1490766.58;160904.15;204730.15
T2_0114;T2;0114;OLIVEIRA DO BAIRRO;9176788.44;4826416.12;2138170.16;1897771.54;164054.25;626420.17;3608292.92;224622.02;2236550.68;190708.95;872478.08;83933.19;742079.4
T2_0611;T2;0611;OLIVEIRA DO HOSPITAL;7530451.1;4570886.37;1789392.3;2085461.3;37049.41;658983.36;2094119.78;129812.48;78794.04;211226.74;1300437.93;373848.59;865444.95
T2_1421;T2;1421;OURÉM;15346295.58;9916427.49;3232871.62;5570126.43;193678.82;919750.62;3381892.11;497999;1613467.95;2612.24;835883.17;431929.75;2047975.98
T2_0212;T2;0212;OURIQUE;4671151.38;3164760.1;1951925.53;794249.77;137725.92;280858.88;411766.91;19471.63;33568.65;23600.1;131434.27;203692.26;1094624.37
T2_0115;T2;0115;OVAR;17454322.09;8486289.15;3232652.82;4091035.8;80605.06;1081995.47;8267175.41;510340.94;4217759.02;2042492.04;1156536.54;340046.87;700857.53
T2_1309;T2;1309;PAÇOS DE FERREIRA;11954444.97;8315353.52;3969130.85;2927404.24;471814.17;947004.26;2843641.6;115375;2315278.29;14060.31;212248.25;186679.75;795449.85
T2_1508;T2;1508;PALMELA;18554611.42;15825596.31;8052532.89;6419762.55;273214.94;1080085.93;1817150.24;128720.98;93378.22;513643.11;480898.11;600509.82;911864.87
T2_0612;T2;0612;PAMPILHOSA DA SERRA;4832525.47;3064536.53;1178594.12;1514697.82;8467.79;362776.8;1562951.11;42846.6;4497.84;97220.31;1094001.2;324385.16;205037.83
T2_1310;T2;1310;PAREDES;23469365.52;15559596.48;6656305.89;7155743.42;311317.72;1436229.45;6498360.73;255547.92;3327080.76;28000;1632926.86;1254805.19;1411408.31
T2_1605;T2;1605;PAREDES DE COURA;6115363.82;2988066.85;1352983.49;1349358.29;67619.09;218105.98;2767547.52;0;577208.45;1517305.34;164475.29;508558.44;359749.45
T2_1013;T2;1013;PEDRÓGÃO GRANDE;2708769.6;1572886.54;779301.23;642448.49;38927.28;112209.54;993451.74;29307.25;523372.35;0;30055.09;410717.05;142431.32
T2_0613;T2;0613;PENACOVA;5097881.63;3249429.56;1238481.6;1722469.31;17402.95;271075.7;1398753.08;0;396742;550198.18;218339.11;233473.79;449698.99
T2_1311;T2;1311;PENAFIEL;18114650.7;10075248.56;4823795.43;3614925.97;268145.84;1368381.32;6725252.7;688434.23;2863226.99;484508.91;988493.07;1700589.5;1314149.44
T2_1811;T2;1811;PENALVA DO CASTELO;2975199.91;2017496.64;935266.33;832564.23;31419.15;218246.93;402800.27;10949.76;21234.74;25023.07;285491.81;60100.89;554903
T2_0507;T2;0507;PENAMACOR;4915840.93;2800460.46;922052.6;1518073.77;135157.2;225176.89;1529473.13;23256;327801.9;62314.04;256590.16;859511.03;585907.34
T2_1812;T2;1812;PENEDONO;2491819.45;1692871.29;702654.7;812058.7;0;178157.89;665076.55;23425.74;219982.92;91086.2;108785.45;221796.24;133871.61
T2_0614;T2;0614;PENELA;3752695.22;2169332.85;970771.78;805543.18;56166.55;336851.34;1295541.58;1640;535145.09;52760.98;578356.39;127639.12;287820.79
T2_1014;T2;1014;PENICHE;8364724.44;6005146.54;3009613.2;2316718.11;60189.61;618625.62;1881340.75;0;495051.37;27214.25;179331.62;1179743.51;478237.15
T2_1708;T2;1708;PESO DA RÉGUA;6873321.39;4516747.3;2149364.74;1366862.84;208380.83;792138.89;1848140.54;32189.44;86387.56;311564.24;1077626.42;340372.88;508433.55
T2_0910;T2;0910;PINHEL;6167970.01;4114003.45;1272926.22;1846271.66;188757.24;806048.33;1581931.74;109157.46;667395.82;267562.67;460707.08;77108.71;472034.82
T2_1015;T2;1015;POMBAL;17091166.04;9459108.33;3227197.34;4245598.21;67277.49;1919035.29;6267844.11;99357.34;383257.33;2158001.41;2405620.87;1221607.16;1364213.6
T2_4203;T2;4203;PONTA DELGADA;15888888.28;10679558.61;4913748.92;3430044.67;432112.21;1903652.81;2783911.68;43729.12;834401.27;75753.12;1267267.89;562760.28;2425417.99
T2_3105;T2;3105;PONTA DO SOL;2705587.93;1926542.38;711626.96;838153.39;134168.61;242593.42;373361.4;3659.67;0;28691.5;323878.92;17131.31;405684.15
T2_1606;T2;1606;PONTE DA BARCA;7687995.67;4445675.8;1998739.47;1595315;99960.87;751660.46;2879432.74;1500;938150.84;154417.94;258551.42;1526812.54;362887.13
T2_1607;T2;1607;PONTE DE LIMA;15302587.92;8973157.07;3692605.04;2979887.65;4143.61;2296520.77;5561134.99;376919.81;2979726.37;863495.95;195234.38;1145758.48;768295.86
T2_1213;T2;1213;PONTE DE SOR;8302763.96;4696893.34;2074042.11;1752259.24;75482.96;795109.03;3349259.93;259252.55;1948246.6;488276.83;315012.32;338471.63;256610.69
T2_1214;T2;1214;PORTALEGRE;8033122.97;4725526.08;2727741.82;1552062.17;340346.29;105375.8;1575863.85;243404.65;407826.35;95514.92;667664.88;161453.05;1731733.04
T2_0709;T2;0709;PORTEL;3914121.62;3140091.58;1687164.13;1088923.31;28042.36;335961.78;482593.84;0;149858.92;7745.38;147636.22;177353.32;291436.2
T2_0811;T2;0811;PORTIMÃO;19351751.17;16966201.86;6558812.09;4700070.13;1151920.46;4555399.18;2151994.36;7127.26;1260218.86;57320.38;54232.3;773095.56;233554.95
T2_1312;T2;1312;PORTO;64253248.43;54636058.32;25265869.07;19351241.56;1761341.19;8257606.5;1103354.7;119408.81;264051.47;0;147210.69;572683.73;8513835.41
T2_1016;T2;1016;PORTO DE MÓS;7207667.9;5429209.31;2210186.48;2756990.91;44233;417798.92;1565441.41;141852.4;349516.25;247251.06;360113.39;466708.31;213017.18
T2_3106;T2;3106;PORTO MONIZ;1957246.05;1275313.36;513427.82;510614.27;89487.64;161783.63;313336.12;2000;2940.65;97316.71;103366.96;107711.8;368596.57
T2_3201;T2;3201;PORTO SANTO;2096735.4;1908352.32;639115;731795.42;12061.74;525380.16;52168.37;0;0;1435.8;4077.1;46655.47;136214.71
T2_0309;T2;0309;PÓVOA DE LANHOSO;8101992.39;4474354.78;1746984.86;1927855.28;50530.69;748983.95;2488568.18;36740;1314603.54;301079.38;659315.37;176829.89;1139069.43
T2_1313;T2;1313;PÓVOA DE VARZIM;19382498.61;13876617.62;6007869.7;6837181.89;243697.54;787868.49;4139727.59;447523.66;644468.29;897672.95;1210932.46;939130.23;1366153.4
T2_4204;T2;4204;POVOAÇÃO;2603296.75;1529353.57;1209298.78;186223.43;69055.74;64775.62;309748.82;3078;18164.09;79928.54;1111.48;207466.71;764194.36
T2_4302;T2;4302;PRAIA DA VITÓRIA;4536973.71;2478611.3;1528553.34;353345.77;94649.97;502062.22;491715.56;15000;95091.49;0;174348.16;207275.91;1566646.85
T2_0508;T2;0508;PROENÇA-A-NOVA;4612165.97;3121436.4;1278652.67;1259872.31;41991.99;540919.43;1231383.78;232662.5;30870.53;1149.03;553593.67;413108.05;259345.79
T2_0710;T2;0710;REDONDO;4210979.69;3241532.73;1931086;1003958.52;8028.32;298459.89;942876.64;282676.84;112476.51;158721.06;244417.35;144584.88;26570.32
T2_0711;T2;0711;REGUENGOS DE MONSARAZ;6524117.31;4235397.02;1991311.9;1545076.97;209088.93;489919.22;937272.88;12500;162905.52;83577.7;237750.25;440539.41;1351447.41
T2_1813;T2;1813;RESENDE;5363749.21;3833077.43;1933320.25;1497872.75;92279.39;309605.04;1201404.32;22862.2;460877.9;55033.66;490402.75;172227.81;329267.46
T2_3107;T2;3107;RIBEIRA BRAVA;2834911.66;2062846.88;757518.74;685764.8;242151.96;377411.38;410475.02;14262.5;4785.7;26295.59;122895.39;242235.84;361589.76
T2_1709;T2;1709;RIBEIRA DE PENA;5117001.79;3301868.98;1464383.32;1176984.02;111729.22;548772.42;1460520.64;5000;425144.33;440869.71;434833.63;154672.97;354612.17
T2_4205;T2;4205;RIBEIRA GRANDE;9126949.11;3837689.14;2220022.58;1070973.34;180463.07;366230.15;3665728.79;34993.82;1146511.85;874581.31;953446.32;656195.49;1623531.18
T2_1414;T2;1414;RIO MAIOR;8606137.31;5819337.52;2485254.45;2575708.55;169639.12;588735.4;1300303.42;26380.4;235893.18;59288.58;579137.03;399604.23;1486496.37
T2_1710;T2;1710;SABROSA;3717262.18;2499096.17;1135964.37;1074282.77;45901.17;242947.86;937401.67;47544.05;207269.91;63420.92;82080.99;537085.8;280764.34
T2_0911;T2;0911;SABUGAL;6177729.04;4861889.25;1667864.22;1846192.62;63303.14;1284529.27;1177412.53;15527.29;70107.72;645263.97;89712.71;356800.84;138427.26
T2_1415;T2;1415;SALVATERRA DE MAGOS;5169008.11;3654088.18;1789149.48;1546469.33;28245.27;290224.1;1196435.58;0;793405.95;0;48725.42;354304.21;318484.35
T2_1814;T2;1814;SANTA COMBA DÃO;4022504.26;2469006.62;1184009.87;737954.85;256106.49;290935.41;974204.41;1429.01;672842.75;15463.54;36709.49;247759.62;579293.23
T2_3108;T2;3108;SANTA CRUZ;8196593.64;6091836.3;2939511.3;2859661.82;146985.6;145677.58;1333785.28;11200;79941.43;313867.03;670795.48;257981.34;770972.06
T2_4401;T2;4401;SANTA CRUZ DA GRACIOSA;2334218.56;1234283.17;528240.52;398744.79;45670.47;261627.39;954481.54;188596.61;101186.42;24791.23;377853.76;262053.52;145453.85
T2_4802;T2;4802;SANTA CRUZ DAS FLORES;1318465.15;830044.75;515259.52;267944.85;11185.45;35654.93;217677.56;48.79;79800.61;10794.74;121188.75;5844.67;270742.84
T2_0109;T2;0109;SANTA MARIA DA FEIRA;26339806.05;18223048.21;5870558.95;8364904.52;453955.26;3533629.48;5194408.59;325670.08;2044193.84;881223.2;992002.96;951318.51;2922349.25
T2_1711;T2;1711;SANTA MARTA DE PENAGUIÃO;3276851.25;2095724.09;937269.85;929210.02;44199.88;185044.34;905850.2;318854.02;71545.96;41169.09;260850.71;213430.42;275276.96
T2_3109;T2;3109;SANTANA;3009334.26;1765703.88;666478.86;571431.94;174821.64;352971.44;478294.44;0;0;21009.68;417869.76;39415;765335.94
T2_1416;T2;1416;SANTARÉM;19245056.67;12467506.93;6475625.44;3340675.73;749768.1;1901437.66;1694235.35;18528.25;804854.87;182805.2;133468.71;554578.32;5083314.39
T2_1509;T2;1509;SANTIAGO DO CACÉM;13010378.71;10059698.3;5203263.38;3854318.91;103663.71;898452.3;2016494.44;26889.97;140998.07;591653.55;812015.25;444937.6;934185.97
T2_1314;T2;1314;SANTO TIRSO;20418598.96;12700797.12;4938594.05;4446789.55;148492.24;3166921.28;5724068.47;602361.88;1193849.45;1806015.58;1603951.39;517890.17;1993733.37
T2_0812;T2;0812;SÃO BRÁS DE ALPORTEL;3867380.61;3550182.19;1868746.45;1413596.45;28259.38;239579.91;126169.07;0;42957.58;6669.43;10446.91;66095.15;191029.35
T2_0116;T2;0116;SÃO JOÃO DA MADEIRA;9838095.74;5619551.33;2155853.53;2755241.41;114341.13;594115.26;3256398.18;196189.58;682822.89;68048.65;249784.42;2059552.64;962146.23
T2_1815;T2;1815;SÃO JOÃO DA PESQUEIRA;4992514.76;2609615.67;811576.8;1573850.67;74719.99;149468.21;1410101.05;70000;26450.9;22930.79;392814.62;897904.74;972798.04
T2_1816;T2;1816;SÃO PEDRO DO SUL;7430788.76;5147522.07;2953383.51;1801989;183328.53;208821.03;889039.72;111849.31;44961.29;104373.06;397670.21;230185.85;1394226.97
T2_4603;T2;4603;SÃO ROQUE DO PICO;2263221.69;1368162.26;440815.51;350582.27;16031.77;560732.71;332856.46;17750.99;6384.28;27841.04;211991.51;68888.64;562202.97
T2_3110;T2;3110;SÃO VICENTE;2511573.97;1387344.96;576530.31;503889.76;51280.35;255644.54;677007.81;93328;7908.93;48303.62;225022.01;302445.25;447221.2
T2_1417;T2;1417;SARDOAL;2901639.57;2282455.37;1502275.73;663253.37;56548.64;60377.63;291890.11;2805.63;6768.75;30980.37;5997.9;245337.46;327294.09
T2_1817;T2;1817;SÁTÃO;4662671.26;2495250.66;1333988.07;924056.12;19585.98;217620.49;1803296.91;36159.74;41774.74;577800.98;610654.76;536906.69;364123.69
T2_0912;T2;0912;SEIA;10787834.67;7837689.51;2408478.21;2909535.8;1295423.3;1224252.2;2210176.64;17724.9;437327.4;113816.52;1276294.49;365013.33;739968.52
T2_1510;T2;1510;SEIXAL;31507184.57;19840103.76;15281213.43;3411810.04;645391.49;501688.8;2698750.5;0;372249.78;128476.5;187308.94;2010715.28;8968330.31
T2_1818;T2;1818;SERNANCELHE;3829129.66;2246702.55;748472.19;1381904.78;28452.26;87873.32;1276697.18;2131.87;309315.86;151628.35;266695.57;546925.53;305729.93
T2_0213;T2;0213;SERPA;8689288.1;6191328.67;2849518.73;2668144.99;136915.09;536749.86;2155290.04;12922;746547.49;45194.61;657167.07;693458.87;342669.39
T2_0509;T2;0509;SERTÃ;6512027.46;4785166.51;1767937.9;2361766.51;98655.8;556806.3;1428486.99;144540.5;254942.73;316348.33;567896.36;144759.07;298373.96
T2_1511;T2;1511;SESIMBRA;18970851.33;13319512.85;7833059.16;4326370.93;343295.74;816787.02;3800878.7;1018544.54;767627.56;583610.47;442544.82;988551.31;1850459.78
T2_1512;T2;1512;SETÚBAL;32283310.46;22154062.71;11461795.41;7310547.2;409872.6;2971847.5;8121591.69;275736.68;4815706.02;397432.75;606366.73;2026349.51;2007656.06
T2_0117;T2;0117;SEVER DO VOUGA;3951206.03;2308885.16;940897.61;833038.51;18793.27;516155.77;1406271.23;47810.86;512903.08;0;506251.21;339306.08;236049.64
T2_0813;T2;0813;SILVES;14299016.99;12239665.24;5441501.94;6280134.47;178148.06;339880.77;935147.46;3021;110162.11;82192.94;137190.4;602581.01;1124204.29
T2_1513;T2;1513;SINES;10528843.12;7104487.96;3692948.84;2368659.92;113321.31;929557.89;2606316.68;4424.14;686193.34;112639.66;1247356.53;555703.01;818038.48
T2_1111;T2;1111;SINTRA;73109294.74;48735796.74;20153731.92;11516174.48;1208846.02;15857044.32;3234935.04;452970.2;447954.54;0;1854992.85;479017.45;21138562.96
T2_1112;T2;1112;SOBRAL DE MONTE AGRAÇO;4149900.42;3148961.52;1354026.18;1282189.18;105246.73;407499.43;767972.66;0;0;273.03;678838.98;88860.65;232966.24
T2_0615;T2;0615;SOURE;7688462.87;4124952.05;2080924.71;1733934.95;91090.19;219002.2;2714398.77;18967.04;1536572.33;164016.61;448738.53;546104.26;849112.05
T2_1215;T2;1215;SOUSEL;3856043.63;2363916.02;1202886.82;862862.74;63302.98;234863.48;1267952.15;70795.07;371260.76;21345.6;303757.86;500792.86;224175.46
T2_0616;T2;0616;TÁBUA;4928868.02;3069513.37;1527452.11;1060522.64;61751.79;419786.83;1503201.29;12808.49;358829.67;703235.81;151598.58;276728.74;356153.36
T2_1819;T2;1819;TABUAÇO;3870719.29;2707207.58;1184152.6;1335900.51;82276.25;104878.22;1006965.53;0;103030.39;40857.96;628994.1;234083.08;156546.18
T2_1820;T2;1820;TAROUCA;4464966.84;3417882.75;1975581.19;1115993.4;164838.47;161469.69;690078.92;5853.33;247544.5;23811.41;273912.44;138957.24;357005.17
T2_0814;T2;0814;TAVIRA;10792950.58;8283202.84;4196709.42;2693066.72;180933.47;1212493.23;1465563.04;9101.94;512606.55;89126.15;517197.66;337530.74;1044184.7
T2_0310;T2;0310;TERRAS DE BOURO;4573491.7;3076580.28;1649636.66;1087518.97;49263.19;290161.46;977769.44;0;299525.44;136825.57;370283.71;171134.72;519141.98
T2_1418;T2;1418;TOMAR;12281763.4;9022696.39;4104902.46;3444003.85;508760.52;965029.56;1923155.11;0;442554.4;159675.07;715397.1;605528.54;1335911.9
T2_1821;T2;1821;TONDELA;10413008.22;6072135.25;2404806.23;2319114.23;67219.02;1280995.77;3044719.8;81755;497771.38;358886.11;1702948.93;403358.38;1296153.17
T2_0409;T2;0409;TORRE DE MONCORVO;5515169.32;3368408.06;1736793.89;925703.81;368199.21;337711.15;947640.39;30409.76;99483.76;124955.82;387770.38;305020.67;1199120.87
T2_1419;T2;1419;TORRES NOVAS;12854915.14;8005422.58;3710381.06;3516555.88;282696.04;495789.6;3633148.65;114259.13;1740614.32;181627.99;1278248.56;318398.65;1216343.91
T2_1113;T2;1113;TORRES VEDRAS;24506137.26;16765692.33;5517854.01;5938246.94;554284.54;4755306.84;4878017.9;551431.94;3171473.34;0;334500.71;820611.91;2862427.03
T2_0913;T2;0913;TRANCOSO;4397101.61;3326617.8;1199839.48;959539.74;78634.61;1088603.97;703457.95;0;28090.64;41363.06;127809.52;506194.73;367025.86
T2_1318;T2;1318;TROFA;7893274.33;6201447.85;2738484.4;2009121.7;186815.26;1267026.49;1282080.43;0;1102051.43;20802.26;35759.82;123466.92;409746.05
T2_0118;T2;0118;VAGOS;7183359.46;4524704.35;1693721.08;2164502.62;73679.72;592800.93;2253656.38;54185.27;1003516.09;337972.24;511454.12;346528.66;404998.73
T2_0119;T2;0119;VALE DE CAMBRA;7422819.45;4596130.99;1860374.79;1900823.45;170420.3;664512.45;1808984.12;358438.46;294119.63;61612.49;486293.25;608520.29;1017704.34
T2_1608;T2;1608;VALENÇA;6928407.44;5022405.97;2333750.09;2140977.39;122950.33;424728.16;1506967.84;38281.25;393650.44;184920.39;626639.77;263475.99;399033.63
T2_1315;T2;1315;VALONGO;14759007.05;11706471.12;5642808.48;5277767.12;147795.9;638099.62;1803177.42;83.55;302459.14;10328.25;865245.4;625061.08;1249358.51
T2_1712;T2;1712;VALPAÇOS;8140968.14;4588124.65;2126079.92;1965340.14;41183.1;455521.49;2964609.19;241041.06;325235.75;335664.66;1642678.44;419989.28;588234.3
T2_4502;T2;4502;VELAS;2644575.18;1323641.85;671241.03;532748.2;29956.6;89696.02;626293.93;0;367603.41;14920;213613.23;30157.29;694639.4
T2_0712;T2;0712;VENDAS NOVAS;4057005.55;3408638.69;1847001.99;1206030.86;98541.72;257064.12;488680.23;1103.36;100657.76;40535.56;113026.16;233357.39;159686.63
